h,T,G,Nm,chi,m1,m2,m3,m4,m5,m6,m7
0.6000000000000001,0.03,24.494975159186282,2.0,-0.2787390165061628,0.3477240613027022,0.3477963863449633,0.2947782215397403,0.09236098519541915,0.09237234600866698,0.09275939530622929,0.024177360252819764
0.65,0.03,24.744359098596373,0.0,-1.386945255271447e-09,1.6522204556080067e-05,0.546818990728603,6.828047493868959e-05,9.748696150834723e-07,6.594332320826074e-07,9.250309985151096e-07,6.008481482195631e-07
0.7000000000000001,0.03,25.7345465057727,0.0,-1.445668970785538e-10,0.5276012282332294,8.09568468105041e-06,9.450877892011355e-07,1.317984704813035e-06,1.4356724702119994e-06,1.0359083827108227e-06,1.1657238715619178e-06
0.75,0.03,26.78537665106749,0.0,9.356846962851212e-12,0.5076490901042281,1.6071897766849613e-05,4.206855006922873e-06,1.1016893854596669e-06,7.315526989244329e-07,9.327683181363956e-07,1.4223164355026282e-06
0.8,0.03,27.893194077535313,0.0,2.4833486424752023e-10,7.251790066510192e-06,0.48698279200364614,1.4769344438175919e-06,5.715960804812187e-07,1.3090167755670348e-06,9.40123276680506e-07,1.3604464109708604e-06
0.8500000000000001,0.03,29.054593008524428,0.0,9.523181371462936e-11,0.465582461867936,1.0414218851007158e-05,2.121701785357936e-06,1.0723176584257128e-06,8.857877099220644e-07,1.0701739270017874e-06,9.457001133420783e-07
0.9,0.03,30.266462387328257,0.0,3.0153529816375686e-16,0.44338733023572585,2.658082834591192e-07,5.6867458419769964e-08,8.628552537074388e-09,3.455665963265642e-09,7.629159799613435e-09,8.714658755010806e-09
0.9500000000000001,0.03,31.52598772986856,0.0,-4.2831730160035344e-17,1.1205708915906462e-07,0.4202981120395523,2.2524327648010994e-08,3.252038037973224e-09,5.392683288806511e-09,2.1080281222814627e-09,3.958285073879984e-09
1.0,0.03,32.830642362721676,0.0,-1.6139565522305914e-12,0.3961739888786781,6.462024793736922e-07,8.404227568661221e-08,2.751579726270233e-08,8.394696512056e-08,1.0969727751110027e-07,3.933309816855108e-08
1.05,0.03,34.1781589686198,0.0,-2.690551825870092e-11,0.3708176605694982,3.046095898066968e-06,6.240789853170312e-07,5.523628931164081e-07,7.799283730622627e-07,5.87787246556194e-07,7.237742547852011e-07
1.1,0.03,35.56650485327933,0.0,6.535269628935077e-11,0.3439525992756412,2.373345248966209e-05,6.049525000933568e-07,3.941515754193192e-07,5.778084730200506e-07,7.508393909750413e-07,7.364155841922635e-07
1.1500000000000001,0.03,36.993852871607565,0.0,-1.735599044447159e-11,0.31518588632402644,5.3360897634374695e-06,9.231752108530346e-07,1.1624786904205712e-06,1.15411556002129e-06,1.1535193868208777e-06,1.6254273019931156e-06
1.2000000000000002,0.03,38.45855260424811,0.0,4.104441349957375e-11,6.518415345238352e-05,0.2839271517894653,1.1646359161775007e-06,1.638729665108942e-06,7.081195566610919e-07,1.571582837769184e-06,1.2517330226656181e-06
1.25,0.03,39.95911327905975,0.0,-2.3308743830901148e-11,0.24922056084280447,0.0002862245447064679,1.63905031876179e-06,1.7706868050204562e-06,1.1893096236250606e-06,1.5141514386465532e-06,2.6399937813339304e-06
1.3,0.03,41.49420283778107,0.0,-6.038920794500829e-11,0.20934740868396345,0.0005743345414490889,1.0685406283807017e-06,1.4753052626167032e-06,1.4746353767292334e-06,7.384004187148348e-07,1.9860141418915315e-06
1.35,0.03,43.06264372093324,0.0,3.758154750826405e-11,0.16050515565033827,0.00019899754349440575,1.4980599277501018e-06,2.124311835924711e-06,1.7744928660146618e-06,1.6163208048889413e-06,1.814462913240015e-06
1.4000000000000001,0.03,44.66336020940299,0.0,-2.1569350522785164e-13,0.08906748064102661,0.0003693712869170414,3.445386465436072e-07,4.671089533032084e-07,4.120508912085215e-07,3.6115002998771117e-07,3.18606339715295e-07
1.4500000000000002,0.03,46.29106688614351,0.0,3.9241900789756147e-23,3.884299742164049e-08,1.0755027027219264e-07,1.815042652800072e-08,2.330263380666608e-09,2.11662036433795e-09,1.4844527766684384e-09,2.5119011924987332e-09
1.5,0.03,47.92316642902299,0.0,3.3594124170992307e-25,1.072010359240232e-08,1.8733998969734114e-08,7.498129584135637e-09,7.53409749978485e-09,7.103439038939192e-09,3.5176114821619343e-09,1.2979899353523688e-09
0.0,0.049999999999999996,12.12329068572016,8.0,1.2088202609964561e-06,0.3679069225510855,0.36790705479256275,0.367906964209014,0.09385471805284798,0.09385450933824298,0.09385473028348704,0.09385417635386377
0.05,0.049999999999999996,12.13788029197563,8.0,-0.017433557410145333,0.3677227725311271,0.3677224853863377,0.3676452551754969,0.09391332880082173,0.09391432995259211,0.0934407671389928,0.09344065128685361
0.1,0.049999999999999996,12.181874113526455,8.0,-0.03645190618276896,0.36707874303691324,0.3670786657222551,0.36700944198595875,0.09410189024382702,0.09410106095844153,0.09218438825200748,0.09218429603698823
0.15000000000000002,0.049999999999999996,12.255962376753272,8.0,-0.05918840508755868,0.3656936342309152,0.36569379237472754,0.3664581111148152,0.09446161957719726,0.09446172149616906,0.09001838219298086,0.090017692342295
0.2,0.049999999999999996,12.361374697143006,8.0,-0.08878884750770896,0.36307874332566725,0.3630786971132916,0.366773899698262,0.09513343818741381,0.09513349756331335,0.08680295078354876,0.08680299939703467
0.25,0.049999999999999996,12.499851334036356,6.0,-0.12471689623590382,0.35916174814281204,0.35916264399202497,0.3678613677283452,0.0961176351845506,0.09611686291709083,0.08269575667051147,0.08269597397852531
0.30000000000000004,0.049999999999999996,12.672605325380793,6.0,-0.15553247543589538,0.3556515794637713,0.3556517379503602,0.3663586843851528,0.09668541507485179,0.09668527721069357,0.07874675755842918,0.07874647027924823
0.35000000000000003,0.049999999999999996,12.879859047955225,6.0,-0.1794048809630001,0.35315435863813677,0.3531536803296399,0.36104648212121077,0.09654257714742129,0.09654217219001783,0.07516810322734661,0.07516845363313494
0.4,0.049999999999999996,13.122075697602764,6.0,-0.20007664684342233,0.3511731540492249,0.35117311644426885,0.35265357261272934,0.09582512524602536,0.09582510258811318,0.07162757835943104,0.07162668075162872
0.45,0.049999999999999996,13.400217363826298,6.0,-0.2191177531394236,0.3493767731012289,0.3493763867653141,0.34148708081666307,0.09454563791508537,0.09454569408984315,0.06798395254611563,0.06798307501140176
0.5,0.049999999999999996,13.716882217805427,6.0,-0.2401202532710855,0.35019116775715103,0.35018990809656475,0.3205590697526299,0.09110396537267555,0.09110424379678189,0.06514410560043414,0.06514304115377831
0.55,0.049999999999999996,14.075045229536538,2.0,-0.2604017957882608,0.3469837845590488,0.34698735726186125,0.3043977522519906,0.08985877861846206,0.08985854440040071,0.040935922443702366,0.08000344526691228
0.6000000000000001,0.049999999999999996,14.476936025965108,2.0,-0.2560764770644668,0.3421076260146573,0.3421084871519964,0.2876026714151745,0.08854630279237206,0.08854685176682134,0.08772385730864049,0.02523271534456249
0.65,0.049999999999999996,14.674427008473872,0.0,1.4357043418647963e-10,6.445255770193113e-07,0.5349442459647974,6.894679810129613e-07,1.4337943194638306e-06,1.2293965042327817e-06,1.514274754744781e-06,6.770202216628939e-07
0.7000000000000001,0.049999999999999996,15.259623440040773,0.0,9.868850156797261e-11,5.304893600623017e-07,0.5159341156643007,5.167374381365547e-07,6.686522623247493e-07,1.1840835471067814e-06,8.972855874039071e-07,8.328142167881337e-07
0.75,0.049999999999999996,15.881228311408133,0.0,-1.53310280985905e-10,1.4782467583478437e-06,0.49614219996464937,9.199620102958752e-07,9.525895881174765e-07,1.0156383936393012e-06,1.8161192502150236e-06,8.064223922289047e-07
0.8,0.049999999999999996,16.537097948281616,0.0,-3.919905296040797e-10,6.394348118218581e-07,0.47557917109964665,5.151178136091206e-07,9.196091792406919e-07,6.09592645380934e-07,6.572781129004583e-07,8.203118583214468e-07
0.8500000000000001,0.049999999999999996,17.22522730548306,0.0,-9.413015770981265e-11,9.495459816111117e-07,0.4542219883559137,4.214681500169161e-07,1.881323362155694e-06,9.74732145394448e-07,1.0637863178326528e-06,1.0895004160799274e-06
0.9,0.049999999999999996,17.943776768248124,0.0,2.635319026384781e-10,0.43200229803401974,8.479409413157296e-07,9.306195633400162e-07,1.0309337523810303e-06,1.3042541863283656e-06,7.031388534097733e-07,1.1385537213486366e-06
0.9500000000000001,0.049999999999999996,18.691077983074578,0.0,1.4140214598998102e-10,0.40881857631952273,9.290229273161598e-07,1.1896110727333325e-06,9.820600165354539e-07,4.887252157968325e-07,1.246209718748423e-06,1.3141421105941215e-06
1.0,0.049999999999999996,19.46562752664093,0.0,3.214836894537483e-11,0.38451445207817014,7.182219294207913e-07,9.82903092164665e-07,8.683332973700116e-07,8.389252948779491e-07,8.081640337156948e-07,9.58565486938825e-07
1.05,0.049999999999999996,20.266073710894197,0.0,1.1952500126483792e-11,3.670720835809759e-07,0.358871370074094,6.369491542262977e-07,8.339970018229576e-07,4.6196306410990876e-07,4.222236825517986e-07,7.361698327271098e-07
1.1,0.049999999999999996,21.09120090193327,0.0,2.019016876652004e-12,0.3315811297413547,8.612383344334471e-07,4.749886973256945e-07,1.1434166302304763e-06,9.425596097707889e-07,6.632959329650101e-07,1.3467406144789053e-06
1.1500000000000001,0.049999999999999996,21.93991470794226,0.0,3.0936056389755966e-11,0.3021925578564191,1.2163376746004506e-06,7.718524388524353e-07,1.3054519637063469e-06,1.0175186331959674e-06,8.992968649894967e-07,1.2405494270728786e-06
1.2000000000000002,0.049999999999999996,22.811227392693414,0.0,-1.5865856810686103e-11,5.503108596171593e-07,0.270012162240107,7.120262905370346e-07,1.4382384495947381e-06,1.2801202753369463e-06,6.79889416605676e-07,1.0799537193864433e-06
1.25,0.049999999999999996,23.70424364912907,0.0,-4.946951620708139e-12,4.7542756809632806e-07,0.23387982638149057,5.399234220859697e-07,3.61050386746284e-07,1.0751281831158349e-06,1.214172978204276e-06,1.424652902249366e-06
1.3,0.049999999999999996,24.618149100577156,0.0,6.189322058276209e-19,0.19155274245028625,1.1216115131862286e-07,9.344268296953919e-13,2.6227200075143855e-13,4.617201021050217e-14,6.55212120674011e-14,8.40778198090811e-14
1.35,0.049999999999999996,25.552200407242108,0.0,-5.315762937431833e-20,2.157131512228058e-06,0.13739644796776518,1.3940776375862453e-11,5.605830642745416e-12,4.898202203965352e-12,6.235732797584675e-12,6.295654755609763e-12
1.4000000000000001,0.049999999999999996,26.505717007261097,0.0,2.0181125753684053e-17,0.03525137439764575,0.0023057011333317435,2.450210443177955e-08,3.519408071572033e-08,3.6685872583609506e-08,3.276714495315629e-08,3.6437445679554685e-08
1.4500000000000002,0.049999999999999996,27.47058123642286,0.0,5.529256135542887e-31,5.435179233224416e-12,8.354719550567053e-12,2.0055983645818812e-12,6.44180357889626e-13,8.565475652234724e-13,5.601529622249986e-13,6.393259856391459e-13
1.5,0.049999999999999996,28.43667968474679,0.0,2.659584875226162e-29,8.50872715221143e-12,9.489215688631948e-12,5.081414106118615e-13,1.6851612025414863e-12,1.6676025540420531e-12,6.932074004080045e-13,3.98330558314594e-12
0.0,0.06999999999999999,8.622182542587176,8.0,2.5024634368011903e-05,0.36159328382147987,0.3615935753006884,0.36159330783830723,0.09051734456061682,0.09051734937334532,0.09051683564889157,0.09051664717133034
0.05,0.06999999999999999,8.63264598452842,8.0,-0.016950431538295885,0.36140580302520703,0.3614052101122968,0.36132238239373193,0.09057009857292277,0.09056989091989857,0.090101735161223,0.09010079479654194
0.1,0.06999999999999999,8.664194176228143,8.0,-0.03531715401018225,0.3607519485817164,0.3607524774905891,0.36065707131611724,0.09073793244918886,0.09073739346823859,0.08884018191269312,0.088839767185792
0.15000000000000002,0.06999999999999999,8.717308054828651,8.0,-0.05703874285945315,0.35936112309728185,0.3593608891010215,0.3600376185724361,0.09106534529760238,0.09106532476053401,0.0866791159013299,0.08667926540508157
0.2,0.06999999999999999,8.792828892476939,8.0,-0.08455278578236755,0.3567997390205289,0.3567994506818175,0.3601414010742784,0.09166452180844538,0.09166528379331065,0.0835276585813063,0.08352719125723738
0.25,0.06999999999999999,8.891898134710127,6.0,-0.11686221631293711,0.3531030203060504,0.35310278019247027,0.36068482578659455,0.09250032445039053,0.09249974311703413,0.07959896599754877,0.0795983685761887
0.30000000000000004,0.06999999999999999,9.015333355819875,6.0,-0.1451120684808379,0.3497530373891644,0.3497534354142905,0.3587244585252097,0.09296146084831777,0.09296188079196654,0.07576792321112298,0.07576867669602819
0.35000000000000003,0.06999999999999999,9.163394680570034,6.0,-0.16761197488799812,0.3473055749567973,0.3473055544859863,0.35310994040680116,0.09277352126526216,0.09277267009725892,0.07222031114205323,0.07222054672574539
0.4,0.06999999999999999,9.336484834646633,6.0,-0.1870608627620443,0.3453503353709388,0.3453500816633833,0.34438370056145146,0.09201961703398308,0.09201918056405095,0.0686819127292325,0.0686821769131082
0.45,0.06999999999999999,9.535342765843343,6.0,-0.20466777593291047,0.3435700338768247,0.3435706405669463,0.3327872730251794,0.09069373206897381,0.09069260935116288,0.06503964282280827,0.06504077620696722
0.5,0.06999999999999999,9.761976703679899,6.0,-0.22329479908577443,0.34383758896875033,0.34383751644350324,0.3126849290884945,0.08759541083231268,0.08759568057235657,0.06206809513586247,0.062068177879625416
0.55,0.06999999999999999,10.017537987341337,2.0,-0.23871106104262296,0.34052993512202945,0.34052962879220067,0.2969153106108274,0.085954898200589,0.08595491595393877,0.044557292786342725,0.0717002853623604
0.6000000000000001,0.06999999999999999,10.303922147817298,2.0,-0.23380634540574646,0.33577258899046364,0.3357711972466931,0.27903522383626234,0.08451643470260314,0.08451778170675084,0.026876520601591344,0.08211636561540162
0.65,0.06999999999999999,10.477235714417183,0.0,-1.356332017530287e-10,0.5224787339547432,7.428709606500038e-07,4.667395905573077e-07,1.1607603252869933e-06,3.382927948810455e-07,1.0943436154876047e-06,6.419195569696183e-07
0.7000000000000001,0.06999999999999999,10.88905107203814,0.0,-2.405108438545447e-10,4.763611850823262e-07,0.5036265314521121,8.346284786695357e-07,2.6281263987065617e-07,1.3918015264612113e-06,8.811143651229248e-07,1.0028106852342856e-06
0.75,0.06999999999999999,11.326856380368485,0.0,-2.9568088076907e-11,0.4839323350453576,7.483577873936145e-07,6.717764246495873e-07,8.82196037681612e-07,1.0784537040323396e-06,1.4286710367560774e-06,8.420361175175576e-07
0.8,0.06999999999999999,11.789160427428374,0.0,-3.5047316269560175e-10,0.4634069903979961,6.077170247403522e-07,4.5219995778076457e-07,1.3434463308798318e-06,1.3778375753693671e-06,1.6417737909660247e-06,9.967531033761855e-07
0.8500000000000001,0.06999999999999999,12.274561039993742,0.0,-1.3266512482715117e-10,5.083898065028075e-07,0.4420173915559044,9.690812555319683e-07,1.1934997710959197e-06,1.2651986169845088e-06,9.721832563263872e-07,1.1049208181713443e-06
0.9,0.06999999999999999,12.78176590008051,0.0,-6.641202878326494e-11,0.4196909785675276,1.1394929149271307e-06,5.737181761775235e-07,8.973539286921546e-07,6.233453688383163e-07,1.0114637515889084e-06,1.216663320053157e-06
0.9500000000000001,0.06999999999999999,13.30959942237713,0.0,1.0359973989659013e-10,0.39631250651391214,6.642876026409585e-07,5.408250757519088e-07,8.455973965489874e-07,8.407686413591229e-07,7.116679302088194e-07,7.661743204612086e-07
1.0,0.06999999999999999,13.85699859902506,0.0,-1.6512229949969196e-10,1.0301793848512216e-06,0.37170498145466313,9.727713577371099e-07,6.862717680425982e-07,7.988943543842502e-07,5.548853137814145e-07,5.950245515139553e-07
1.05,0.06999999999999999,14.423005214982519,0.0,-1.1027505315273507e-10,0.34562297826812577,6.712058539433448e-07,7.143272814832548e-07,1.714374601925069e-06,1.259118790614535e-06,1.1120013881603347e-06,7.947732615568968e-07
1.1,0.06999999999999999,15.006755471385128,0.0,-1.0033813472597029e-11,0.3177081792413477,1.2168339811368588e-06,9.8727546980303e-07,1.379522156836871e-06,8.568779293232104e-07,1.0525993843964792e-06,1.5481665080121733e-06
1.1500000000000001,0.06999999999999999,15.607469698359006,0.0,1.121348899360395e-11,0.28742906887927683,9.416775041416486e-07,1.05013066028892e-06,1.380619737453489e-06,1.2574490761259044e-06,1.521178039288607e-06,1.8641662723336648e-06
1.2000000000000002,0.06999999999999999,16.224443320531606,0.0,-3.3289055110442857e-12,0.25393591682020455,5.18821867622508e-07,1.2211779862396905e-06,9.854476251998201e-07,1.6481440725684524e-06,8.221993922401527e-07,1.1146327214240288e-06
1.25,0.06999999999999999,16.857035543778895,0.0,-1.564401086649267e-11,0.2157266367433151,8.791872599161866e-07,1.1604971856696429e-06,6.44082012810322e-07,1.0871505266495786e-06,1.201207086965996e-06,8.796746055687826e-07
1.3,0.06999999999999999,17.504663663691677,0.0,-6.356279837666601e-20,2.661371053264497e-13,0.16963274402739045,2.1389683191173195e-15,1.2712632948169895e-15,3.4460990982928236e-15,1.2723995686130814e-15,2.4627136903307093e-15
1.35,0.06999999999999999,18.166794748366474,0.0,3.4016298210161243e-19,2.4380150047260045e-09,0.10577803234303369,2.831531290056829e-09,3.4186644164701003e-09,3.552474587842267e-09,3.5926310723702913e-09,3.6549641182093687e-09
1.4000000000000001,0.06999999999999999,18.842144792855365,0.0,2.2855368424676546e-32,1.1732854746963592e-14,5.891698154870556e-16,5.83178562616333e-17,2.6634743683041548e-17,2.951670124180068e-17,1.8295386561525154e-17,7.426061017804367e-17
1.4500000000000002,0.06999999999999999,19.5213391873298,0.0,5.39451366795478e-33,7.812928777095176e-15,3.537487961285471e-16,7.867302845606364e-17,1.0068651942829041e-16,1.1991121513573105e-16,5.9858932424745e-17,9.12448699175134e-17
1.5,0.06999999999999999,20.201723349939833,0.0,-7.79623549750335e-33,7.753901199753853e-15,8.350672384774011e-17,7.843766420641122e-17,5.158472836781729e-17,2.328537630175418e-17,4.3763522309931245e-17,6.437309203945876e-17
0.0,0.08999999999999998,6.7447795534924815,8.0,4.028310311180649e-06,0.35508036336145304,0.3550803242271926,0.355080494459559,0.08702876939137266,0.08702873016743135,0.0870290079015703,0.08702891161163842
0.05,0.08999999999999998,6.752954598931351,8.0,-0.016413569457209426,0.35488892973926817,0.3548887248978514,0.35479855570693597,0.0870746903588015,0.0870746749803853,0.08661074156211492,0.08661129900599497
0.1,0.08999999999999998,6.777599382797657,8.0,-0.0340957569549592,0.35422830620482587,0.3542279224648498,0.35409369270771357,0.08722023791201834,0.08721931272110249,0.08534773800722517,0.08534754470224985
0.15000000000000002,0.08999999999999998,6.819076816781663,8.0,-0.0547252081819781,0.3528412500040801,0.35284117361004097,0.3533760252679794,0.0875045823586795,0.0875044248306215,0.08319964036724932,0.08320088064254477
0.2,0.08999999999999998,6.878006550251408,8.0,-0.08006593099230336,0.3503660365412453,0.35036635477900785,0.353191052290796,0.08801578308911616,0.08801627983023629,0.08012818951525097,0.08012749356896037
0.25,0.08999999999999998,6.95519621512156,6.0,-0.10892659008633929,0.346922034989672,0.3469221961013532,0.35311347627791606,0.08869524379203403,0.08869508004339023,0.07638024836053049,0.07638070850421962
0.30000000000000004,0.08999999999999998,7.05125256163077,6.0,-0.134716944643693,0.3437456260777056,0.34374508594510567,0.3506518975206848,0.08904742002476151,0.08904707297989585,0.07266468148248144,0.0726663483542897
