h,T,G,Nm,chi,m1,m2,m3,m4,m5,m6,m7
1.35,0.01,132.04309994384917,0.0,-2.5794169645529054e-15,0.2486719512379771,8.511950181925538e-07,4.135411470467342e-07,1.357509399086621e-06,7.764953058344799e-07,9.259924325108332e-07,9.724051855319673e-07
1.4000000000000001,0.01,136.6878193871369,0.0,1.1067104985204915e-14,0.21180040778391926,1.309712335922882e-06,1.5358449105874333e-06,2.0168415065020605e-06,1.8022619782291383e-06,2.30921997820396e-06,2.531353412881867e-06
1.4500000000000002,0.01,141.42587758530405,0.0,-1.4230687444578923e-16,0.16737957696444236,9.014980583933523e-07,1.2197881960393605e-06,1.2033931578159454e-06,1.917192133803824e-06,1.3808572510630637e-06,2.313668456017497e-06
1.5,0.01,146.25685190931804,0.0,-1.6028201736615668e-20,0.10636700670750741,1.5713386033585905e-07,1.9155733595696729e-07,1.9475679050809558e-07,2.7804346197027203e-07,1.5961552500026723e-07,2.893410201878273e-07
0.0,0.03,20.574560113823168,8.0,1.1090087873005371e-05,0.3735752981970975,0.37357484814620867,0.3735751201247016,0.09710384308264063,0.09710281142908515,0.097103361872932,0.09710379348985333
0.05,0.03,20.598744063887743,8.0,-0.01764653583971932,0.3734953081411993,0.3733071201101023,0.3733076234456863,0.09693067895142482,0.09692961114169821,0.09693084183329051,0.0969311929551141
0.1,0.03,20.6713209763663,8.0,-0.03517121283199746,0.3732553286678067,0.3725011867247018,0.3725007638900235,0.0964143837224467,0.09641393404447464,0.09641513510779448,0.09641446490862726
0.15000000000000002,0.03,20.792381048910563,8.0,-0.052558915987616125,0.3728542300240249,0.3711451731504329,0.37114545670465304,0.09556050173354269,0.09556186417203869,0.09556014913911225,0.09556041913924933
0.2,0.03,20.962097080751768,8.0,-0.06968293576223394,0.37229298227117785,0.36921951975479117,0.3692199176815184,0.0943795005748218,0.0943811697148369,0.09438043729339621,0.09438056994570242
0.25,0.03,21.180760694655675,8.0,-0.08643155318307219,0.3715880684465752,0.36668559362081804,0.36668648702964873,0.09288155923844588,0.0928870206271803,0.09287996207755976,0.09288595959366058
0.30000000000000004,0.03,21.45717689291269,8.0,-0.11861276338301359,0.37199093191846705,0.3624514378394333,0.3624562288106676,0.08976412128906057,0.08975389811814563,0.08975993243911563,0.08976547314570246
0.35000000000000003,0.03,21.78665362611746,8.0,-0.14158561686412102,0.37000421155374125,0.359040657281776,0.35904000504581474,0.087323613674693,0.08732324545741214,0.08732383798480428,0.08732395529561053
0.4,0.03,22.168672013774447,8.0,-0.16489880156230985,0.36802323586174324,0.35476863096655753,0.35476898788035294,0.08448724516673857,0.08448590053768694,0.08448693348952288,0.08448462777076872
0.45,0.03,22.6031969902418,8.0,-0.18742787570742683,0.3664871974931207,0.3490865087920419,0.34907612833067925,0.0812134656150298,0.08122012896242382,0.08120479448847126,0.08120837603446482
0.5,0.03,23.091769750224316,8.0,-0.20607634465696506,0.36668511946715066,0.34113504783336934,0.3411092537068254,0.07741475097813218,0.07746322508150244,0.07741746437469194,0.07746873371694851
0.55,0.03,23.602708280091573,0.0,-1.289081946638111e-06,0.5808254675635734,0.04272431292588206,0.03153152795988493,0.0007746519026919211,0.000775240247736073,0.0007742248896865519,0.0007739081143312485
0.6000000000000001,0.03,24.48665128939504,0.0,1.4567982306485997e-16,0.5675735799155212,6.2880990803766315e-06,3.0826834119775326e-06,1.2150245155381413e-06,7.901584837299367e-07,8.478389681243506e-07,6.779312002657104e-07
0.65,0.03,25.426271968577314,0.0,-1.9769119447115874e-18,0.5518660637919497,6.476516480980091e-07,9.56524462448649e-07,5.375333631169579e-07,9.237301477489413e-07,7.636371549890965e-07,6.860154746372562e-07
0.7000000000000001,0.03,26.418357975994827,0.0,2.834215991095487e-16,0.5355739346358974,8.868998993572732e-07,1.601408588875235e-06,2.01110823948394e-06,1.5662769922964384e-06,1.11814607039531e-06,1.0387966962721642e-06
0.75,0.03,27.460477240012207,0.0,1.0000517743388902e-21,0.5186955433160698,2.1367885607071063e-07,4.79907507457072e-08,1.115587818666792e-08,1.2677673093726786e-08,1.2190920928767452e-08,1.3977328765795296e-08
0.8,0.03,28.550400686710535,0.0,1.4986201740877075e-15,0.5012174086807387,4.0954970746697525e-07,5.515743881406471e-07,8.87366994333072e-07,1.468766233059336e-06,8.872196943003194e-07,1.053728557461257e-06
0.8500000000000001,0.03,29.686088951459823,0.0,5.79737603579162e-19,0.483110313183274,4.6607232683785234e-07,3.3309689997808044e-07,6.334057844019246e-07,7.782034063735344e-07,5.012292336438863e-07,2.7350591125774716e-07
0.9,0.03,30.86566477501078,0.0,-6.393221322390317e-19,0.46432978388042245,5.945407232258554e-07,5.671937028995282e-07,8.524928873050463e-07,6.492545504362265e-07,7.687405153804938e-07,6.604355324869233e-07
0.9500000000000001,0.03,32.087404748508256,0.0,-4.897076834391388e-19,0.4448147173635857,2.079186116133439e-07,3.437528529929405e-07,2.854709753515972e-07,3.8286473167896513e-07,3.9109994865589713e-07,2.912606207018543e-07
1.0,0.03,33.34971734202495,0.0,-7.230417039482178e-24,0.42448297663473505,1.495601874778669e-08,2.7029521466067396e-08,3.5436567043143527e-09,4.175586149264528e-09,4.718999950372119e-09,4.22235179726762e-09
1.05,0.03,34.65113314174225,0.0,-5.597440587671792e-18,0.4032266194379503,3.679737130788172e-07,2.973588838501506e-07,3.4321126261626537e-07,5.014210799322691e-07,5.190183085887636e-07,3.6120339645621524e-07
1.1,0.03,35.99029164756555,0.0,3.0498356560584895e-24,0.38090356375683776,1.883842098906698e-08,1.3559084506321261e-08,4.95660532375607e-09,2.6497580412428497e-09,2.722548057713617e-09,5.559448106590534e-09
1.1500000000000001,0.03,37.36592873567716,0.0,-1.3380396993671758e-18,0.35732380888414583,5.238769513254081e-07,6.175130890659582e-07,5.130844603757063e-07,2.1393851955782498e-07,3.7187392909278877e-07,4.785796421603637e-07
1.2000000000000002,0.03,38.77686911646168,0.0,2.1808223628976882e-16,0.3322272247185023,1.2348270834729056e-06,8.022322171678191e-07,2.109800177299671e-06,1.5883800359837604e-06,1.6478432704035936e-06,9.471693913887065e-07
1.25,0.03,40.22202082562673,0.0,-4.38076906917425e-22,0.30524894728038016,7.881325427105747e-08,5.2040953815043336e-08,2.5786480771086455e-08,1.8228299970832092e-08,1.1725503919207108e-08,3.0575162678661286e-08
1.3,0.03,41.7003611903597,0.0,3.515114146006595e-17,0.2758406181590235,1.144397580004346e-06,1.1261101543571918e-06,1.4150291743444535e-06,1.6296328594510945e-06,1.3003193718474763e-06,1.5319810525943243e-06
1.35,0.03,43.21092372511988,0.0,-1.0409720810257492e-16,0.24312373989942518,6.442962838279732e-07,1.1312756412460261e-06,1.2766193729125183e-06,9.394345352990984e-07,9.095284414740948e-07,1.1384474517628131e-06
1.4000000000000001,0.03,44.75283629827623,0.0,-1.7685961829168024e-16,0.2055331499134451,2.3460157177769963e-06,9.76836838549222e-07,2.004952423185749e-06,1.5459117938144633e-06,1.5531868322697875e-06,3.1007849027346017e-06
1.4500000000000002,0.03,46.32532336952802,0.0,-8.731101998768388e-16,0.15969839370469985,1.525913604579755e-06,1.2935691886335976e-06,2.7502393560419074e-06,1.0439167139576565e-06,1.4165490034449033e-06,1.9061577758098144e-06
1.5,0.03,47.92763103356205,0.0,-3.0189050081394645e-20,0.09428497710932113,1.3296425962899413e-07,1.2625178643494634e-07,9.07435060025451e-08,1.7809148726533884e-07,3.267987363387874e-07,2.789236264133579e-07
0.0,0.049999999999999996,12.12329068572016,8.0,1.0436795115570992e-06,0.3679069225510855,0.36790705479256275,0.367906964209014,0.09385471805284798,0.09385450933824298,0.09385473028348704,0.09385417635386377
0.05,0.049999999999999996,12.137863434299637,8.0,-0.01717408780091829,0.3678272898664815,0.36763244398107303,0.3676327310968603,0.09367812550006369,0.09367842064144602,0.09367770228753168,0.09367825749020821
0.1,0.049999999999999996,12.181602132654888,8.0,-0.03427905353922435,0.3675880077424734,0.366806001752441,0.3668057835057485,0.09315021441893406,0.09314918242101566,0.09315036699312668,0.09314990253367667
0.15000000000000002,0.049999999999999996,12.254574495889146,8.0,-0.051259061639436033,0.36719336306493516,0.36541290021962775,0.36541264005365953,0.09227473463878415,0.09227440800040021,0.09227503566853502,0.09227437789293864
0.2,0.049999999999999996,12.356909603406772,8.0,-0.06801178345382716,0.36665298129124174,0.363426217870281,0.36342641516819124,0.09105696504095975,0.09105732819811704,0.09105679703542728,0.09105794459320635
0.25,0.049999999999999996,12.488825310698486,8.0,-0.08447557315296524,0.36600074186351805,0.360794964298384,0.36079444172904346,0.08949979468402171,0.08949961405159657,0.08950002316673239,0.08949979307054547
0.30000000000000004,0.049999999999999996,12.655294382318177,8.0,-0.11360013726877576,0.36637073813803755,0.35653534311347573,0.35653531217483464,0.08647433705947476,0.08647451223250943,0.08647396300317173,0.08647407016104305
0.35000000000000003,0.049999999999999996,12.853350492525696,8.0,-0.13477180277052336,0.3645952099937366,0.3529230067366045,0.35292344764690425,0.08402041567523037,0.08402016337212165,0.08402000711787842,0.08402043456312829
0.4,0.049999999999999996,13.083112285405562,8.0,-0.1557858974619431,0.36297261852948093,0.34834119270846337,0.34834059155035885,0.08114892697677781,0.08114938767783732,0.08114886556705488,0.08114917269296605
0.45,0.049999999999999996,13.345511575454278,8.0,-0.17514326105473166,0.36216965272154245,0.342280259940306,0.34227977239821045,0.07781131193843566,0.07781214208973873,0.07781218892408727,0.07781230443592273
0.5,0.049999999999999996,13.64194766185176,8.0,-0.18892255795458535,0.3639513982561407,0.33351287849319244,0.33351131087293434,0.0738861807034153,0.07388729868849006,0.07388581444365991,0.07388613756965362
0.55,0.049999999999999996,13.989295553283988,0.0,-4.869040061842989e-16,0.5708510156895189,2.5493868738799717e-05,6.56590771757897e-05,1.4089147231562186e-06,1.3194139549215685e-06,7.229402842343833e-07,1.1816674418810633e-06
0.6000000000000001,0.049999999999999996,14.510672727947004,0.0,6.977549973249346e-18,0.5560515081182663,1.8187933845059714e-07,2.9846287748248034e-07,7.590494758143248e-07,8.97822272948266e-07,5.001876535345912e-07,7.543081323410925e-07
0.65,0.049999999999999996,15.065218448253816,0.0,2.860425148833635e-16,0.5406067119081089,1.0404014323056346e-06,6.099213112665185e-07,1.256251523979532e-06,1.4273793788166971e-06,8.410129040601695e-07,1.091188003908508e-06
0.7000000000000001,0.049999999999999996,15.651376667550009,0.0,-1.24616518332385e-18,0.5245361352438677,5.365235081919232e-07,7.845248669689719e-07,6.533710028007574e-07,5.790237915165167e-07,3.525791433384066e-07,7.392472825720086e-07
0.75,0.049999999999999996,16.267715350658662,0.0,-1.4762379614564763e-17,0.5078371114940144,1.1105916655996772e-06,3.9176533628425133e-07,1.3937131112762491e-06,9.369421289121112e-07,1.3047582309900162e-06,5.37611543769999e-07
0.8,0.049999999999999996,16.912916541956097,0.0,-1.959635125300894e-17,0.4904955725101454,6.398815420138301e-07,7.278175374625446e-07,1.0831154557669497e-06,6.842685304730845e-07,1.7875578390252015e-06,1.3439186715637293e-06
0.8500000000000001,0.049999999999999996,17.585767336886157,0.0,-1.6938456783500237e-17,0.47248378267921676,8.023817160714768e-07,6.88042491501125e-07,1.1285286058984527e-06,1.3768629077329085e-06,6.086225871365557e-07,1.030184033597026e-06
0.9,0.049999999999999996,18.285150225232968,0.0,2.572838915783515e-16,0.45375267576561606,7.284025765800589e-07,2.73934401947781e-07,7.790107470096857e-07,1.3970150915364246e-06,1.047167556206388e-06,5.308661240414725e-07
0.9500000000000001,0.049999999999999996,19.010033392603603,0.0,2.428088594125415e-17,0.4342393416805555,7.689046245029622e-07,6.471824047923862e-07,1.715797950391169e-06,1.346377559416684e-06,1.431041063223574e-06,2.2827346847944553e-06
1.0,0.049999999999999996,19.75946376186427,0.0,-1.5196020055106527e-17,0.4138551117830392,5.984185832622416e-07,4.4191618991240665e-07,1.0232838840925127e-06,6.690276869184601e-07,1.1346672492304453e-06,1.1460370618664755e-06
1.05,0.049999999999999996,20.532558789056267,0.0,-7.302929474046915e-20,0.39248346371392145,1.3026650127609983e-06,1.1052433048897503e-06,1.1616080550477059e-06,1.496194979256735e-06,9.6691211096945e-07,1.2599886973276872e-06
1.1,0.049999999999999996,21.328498754334646,0.0,-1.4183468991063401e-18,0.36996907374429244,8.149281888127953e-07,5.439705054897828e-07,9.134199888048151e-07,1.4690289849396496e-06,1.8731715129448544e-06,1.1968998635459913e-06
1.1500000000000001,0.049999999999999996,22.146522751684852,0.0,5.705215500483416e-17,0.3461037393546338,9.354415792940917e-07,6.374256760124304e-07,9.380257014516724e-07,1.2069175764258952e-06,7.21764622283948e-07,1.4211880195096526e-06
1.2000000000000002,0.049999999999999996,22.985921393397287,0.0,-4.570740914694335e-21,0.32059521717129463,3.54099116553112e-07,2.345324480384682e-07,6.044691796689672e-07,3.527637296975263e-07,2.8301962518530134e-07,3.28376048104361e-07
1.25,0.049999999999999996,23.846032228694774,0.0,-2.917197587441058e-18,0.29302479514488267,1.1404100404901626e-06,8.03014634161587e-07,1.176047017408683e-06,1.2378526046659547e-06,9.76564063591155e-07,8.670399702038267e-07
1.3,0.049999999999999996,24.72623675651317,0.0,-7.257232393802903e-25,0.2627519591460527,7.867193436575036e-09,6.389444381978053e-09,1.1899994868736642e-08,1.1846530411125891e-08,7.779501284013607e-09,9.299820996859031e-09
1.35,0.049999999999999996,25.62595442730716,0.0,-3.532295721305087e-18,0.2287125128128721,5.874523042571683e-07,9.187536155993246e-07,1.4896964108558374e-06,1.4070360274036486e-06,1.1578597470802792e-06,4.83095923000906e-07
1.4000000000000001,0.049999999999999996,26.54464127500402,0.0,1.0333842033160804e-20,0.18888598638597293,2.8013376688998065e-07,1.8581951448227636e-07,3.756170076766145e-07,9.05488107221624e-08,3.437405328588397e-07,4.641098552965913e-07
1.4500000000000002,0.049999999999999996,27.48178498929507,0.0,-3.44863852958861e-17,0.13836837947943825,3.7241410352290996e-07,5.848612193862122e-07,7.124690483528002e-07,1.0041064928254625e-06,2.011943627835763e-06,7.341969403042834e-07
1.5,0.049999999999999996,28.436904404928022,0.0,1.7269390106732579e-28,0.05208985742618916,8.515627941033921e-12,9.029563030672222e-12,2.7111790730303784e-12,3.122953396653508e-12,3.3588320721802957e-12,5.919467976274734e-12
0.0,0.06999999999999999,8.622182542587176,8.0,1.661961895549585e-05,0.36159328382147987,0.3615935753006884,0.36159330783830723,0.09051734456061682,0.09051734937334532,0.09051683564889157,0.09051664717133034
0.05,0.06999999999999999,8.632634460743224,8.0,-0.016706164696196794,0.3615154080333316,0.361310078974825,0.3613102028139339,0.0903361458271027,0.09033634887939761,0.09033539359855729,0.09033620357009328
0.1,0.06999999999999999,8.664009157128055,8.0,-0.033357544661113264,0.3612843558423342,0.3604547699635798,0.3604546245653386,0.08979329274985991,0.08979357507632735,0.08979285558067476,0.089792636918561
0.15000000000000002,0.06999999999999999,8.716366850083515,8.0,-0.04988657813559011,0.360908548708569,0.3590089067538672,0.35900939715584873,0.08889106209855482,0.08889058507060059,0.08889035390496378,0.0888912992520738
0.2,0.06999999999999999,8.78982284347289,8.0,-0.06629257178532114,0.3604109176483559,0.35693730228774956,0.3569371770035471,0.08762704797882825,0.08762743907912117,0.08762728049462555,0.08762785345537334
0.25,0.06999999999999999,8.884571304723096,8.0,-0.08250217472525659,0.35985125272887386,0.35416807365516056,0.35416774732656986,0.08599258347288216,0.0859926053125995,0.08599220992224643,0.08599295070203396
0.30000000000000004,0.06999999999999999,9.003799423593609,8.0,-0.10837984178558327,0.3602233854732926,0.34986049798222163,0.3498605961607052,0.08309094319848667,0.08309150507220706,0.08309053275316997,0.08309093854260924
0.35000000000000003,0.06999999999999999,9.145508798777234,8.0,-0.127647247869952,0.3587638751708099,0.3459625502702016,0.34596222708459534,0.08060316762753268,0.08060310031575044,0.08060315436389776,0.08060345074621014
0.4,0.06999999999999999,9.309999746428037,8.0,-0.14609727401229342,0.357704392789513,0.34091990164798847,0.3409199175712594,0.07768137621319991,0.07768120614195345,0.07768086047669195,0.07768057394885683
0.45,0.06999999999999999,9.498000521223085,8.0,-0.16179629702349074,0.3580030070908878,0.334045630611637,0.3340456695629774,0.07425400682738933,0.07425328609290363,0.07425367985210636,0.07425353345682259
0.5,0.06999999999999999,9.710678950508115,8.0,-0.169293211847031,0.3624202607748469,0.32343143570710126,0.3234316401172301,0.07008135770266961,0.07008133168325648,0.07008116889578848,0.07008192758570077
0.55,0.06999999999999999,9.98764105908855,0.0,-2.1910813980665736e-18,0.5586297210546926,6.152330911257395e-07,4.352383030852707e-07,8.384918319772989e-07,7.640066726062205e-07,7.59261745882794e-07,3.7690177758179224e-07
0.6000000000000001,0.06999999999999999,10.353612644928903,0.0,3.9293128177742473e-17,0.5440830223288934,4.66465628401343e-07,6.684248463211725e-07,1.597035544125933e-06,5.909162336942416e-07,8.464628360370974e-07,1.2974635306614649e-06
0.65,0.06999999999999999,10.743311442946673,0.0,4.415773088295616e-17,0.5288505520525265,3.434341138839974e-07,5.036762099303848e-07,1.5013507564496869e-06,8.557637926868264e-07,1.4984599586350568e-06,1.1013662302529105e-06
0.7000000000000001,0.06999999999999999,11.155655913233023,0.0,3.355600429886716e-17,0.5129437896474982,1.0929415112480702e-06,7.660484054751107e-07,9.74820160533364e-07,9.741754584053883e-07,1.7070366854393491e-06,1.0004393285398235e-06
0.75,0.06999999999999999,11.589644602000062,0.0,-5.208686834074961e-17,0.49636528692022613,4.617158058375084e-07,6.957013861874985e-07,1.0023411871708037e-06,7.076733276055406e-07,1.2918641148712982e-06,1.6730816354344704e-06
0.8,0.06999999999999999,12.04435164812133,0.0,3.539093491579048e-17,0.4790957352861994,6.275675830513383e-07,6.017827735236903e-07,7.132166441338413e-07,1.070071310589094e-06,1.0389121660823886e-06,1.3986646945347557e-06
0.8500000000000001,0.06999999999999999,12.518920774975655,0.0,-9.578310922752648e-19,0.46110708309192416,4.289179103856667e-07,5.599167159813272e-07,6.525552186805741e-07,1.2330787691628277e-06,5.796585383524193e-07,7.37939369461416e-07
0.9,0.06999999999999999,13.01256057496985,0.0,-7.736635830543741e-18,0.4423466811142314,3.006037093718949e-07,4.6938482179460664e-07,4.944679033705866e-07,5.124342277457884e-07,4.861822444733229e-07,4.317577825442908e-07
0.9500000000000001,0.06999999999999999,13.524537721874967,0.0,-3.8041434266545865e-16,0.4227460502132239,6.894199730790519e-07,7.686795298450163e-07,7.493359716607091e-07,1.0992496610425317e-06,8.75090557906993e-07,6.27613092064769e-07
1.0,0.06999999999999999,14.054173379653072,0.0,-2.518016056576879e-17,0.40220769245187776,9.482152310329644e-07,8.698178974032249e-07,1.3211696819169174e-06,1.3281452463392228e-06,1.607664942180737e-06,7.946247845900389e-07
1.05,0.06999999999999999,14.600837056470748,0.0,-4.175094063347046e-17,0.3806029132859648,1.4088227281449617e-06,4.035533896827236e-07,7.258525734581147e-07,7.37289166155212e-07,9.387431438771665e-07,8.885574462643942e-07
1.1,0.06999999999999999,15.163942663940945,0.0,-2.14402237246657e-19,0.35776022526022005,6.026136112109013e-07,5.591424898005966e-07,6.386456591757187e-07,7.269062455294321e-07,9.46947190742588e-07,7.552832003703942e-07
1.1500000000000001,0.06999999999999999,15.742944359012753,0.0,-1.8748796471110394e-18,0.3334393851308477,8.362834517607541e-07,1.1370304460660963e-06,1.9756230564990273e-06,6.838921454243238e-07,5.851034080165898e-07,1.0948106689215448e-06
1.2000000000000002,0.06999999999999999,16.33733317699385,0.0,-4.919905428954266e-18,0.30730445523004674,5.769952990024845e-07,8.540780859852836e-07,1.2395570737651452e-06,7.375667828922244e-07,1.3425020998667226e-06,9.352257221015214e-07
1.25,0.06999999999999999,16.946633257939652,0.0,-2.8493536423914395e-18,0.27886103090468234,7.709496770551278e-07,1.8688625952886633e-06,1.8951262901497204e-06,8.591026351086003e-07,1.427170546387941e-06,1.905057416592786e-06
1.3,0.06999999999999999,17.570399688255684,0.0,1.435329873509637e-19,0.2473212394770864,5.278753654208063e-07,9.592346381880264e-07,1.3967403008652026e-06,7.677182052385253e-07,1.1333289574587659e-06,9.664724164932375e-07
1.35,0.06999999999999999,18.208214310926,0.0,-2.0271484990085952e-18,0.21131594179300447,5.723652084609173e-07,1.4326934719218268e-06,9.651095112449524e-07,3.161418081855344e-07,6.726660176787826e-07,1.3549829665603743e-06
1.4000000000000001,0.06999999999999999,18.859685541242765,0.0,-1.933127314071246e-24,0.16800642400985671,2.7936339782366182e-08,1.8869055381430026e-08,3.195412589958009e-08,3.330896860656616e-08,4.22833235066046e-08,3.964935513338547e-08
1.4500000000000002,0.06999999999999999,19.524442793171623,0.0,-2.3895177450659052e-17,0.10902081973236478,1.301970241961508e-06,1.7576137144664611e-06,2.9696239707417576e-06,1.112626000016684e-06,1.6484465345019896e-06,1.995917002065439e-06
1.5,0.06999999999999999,20.201723349939837,0.0,2.5578757073892976e-35,3.417394904672492e-11,2.5106620688118435e-11,2.57475692725308e-11,5.7800967964883003e-11,4.484084397929492e-11,4.479227133486586e-11,4.322301159050577e-11
0.0,0.08999999999999998,6.7447795534924815,8.0,-1.4414867674820368e-07,0.35508036336145304,0.3550803242271926,0.355080494459559,0.08702876939137266,0.08702873016743135,0.0870290079015703,0.08702891161163842
0.05,0.08999999999999998,6.752946176985434,8.0,-0.01619630455646185,0.35500608023193675,0.3547862699399342,0.35478605268029834,0.08684306284460715,0.08684284785679283,0.08684242571808175,0.0868423955805363
0.1,0.08999999999999998,6.777464196507255,8.0,-0.032359894629908896,0.35478771789159314,0.35389581053877556,0.35389669008017155,0.08628205428011257,0.08628386780396104,0.08628417313426769,0.08628448801406909
0.15000000000000002,0.08999999999999998,6.818391875488119,8.0,-0.04843785141241199,0.35444269310240906,0.35238697931402374,0.35238688113444644,0.08535033265291471,0.08535031323924269,0.08535023209598211,0.08535024812754134
0.2,0.08999999999999998,6.87583859909288,8.0,-0.06440174226510548,0.354008150634259,0.350209881673501,0.3502103021007056,0.0840365466089575,0.08403662025698212,0.08403654536620403,0.08403678291490987
0.25,0.08999999999999998,6.9499874606709495,8.0,-0.08020894975478848,0.35357727438103037,0.3472738293932293,0.34727398129940035,0.08231941731301255,0.08232001655396698,0.08231943982649811,0.08231968710862975
