p,h,G,Nm,chi,m1,m2,m3,m4,m5,m6,m7
0.0,1.3,145.31765495462412,0.0,-4.536205164865385e-22,0.5152091147302946,7.041705167769068e-08,1.2114326547872272e-07,3.2382682640040053e-09,3.2788629134579664e-09,3.1624383938135894e-09,1.9249104974733908e-09
0.0,1.4000000000000001,152.1217135664666,0.0,8.273675473440161e-22,0.4935571738788861,1.7011688119473442e-07,9.691363504515689e-08,4.1036843910673785e-09,1.6668939384363517e-09,1.8590797812985102e-09,3.5704920205764664e-09
0.0,1.5,159.2416576416154,0.0,5.822338372046483e-15,0.4710021983661181,1.0410512656110345e-06,1.2352757972337576e-06,1.2375095760581977e-05,1.0269783001251364e-05,1.3150766213767423e-05,4.667748518515178e-06
0.0,1.6,166.66263274146903,0.0,-6.634900067325903e-20,0.44744201132196154,4.873755557540727e-07,8.511140054142641e-07,4.0844549420555026e-08,5.4131386917205115e-08,4.6635220637868336e-08,5.2093550118890655e-08
0.0,1.7000000000000002,174.3710180196468,0.0,4.477732270215507e-26,0.42273468370112843,1.3506885817671474e-08,3.5854693487818386e-09,6.989080398035128e-11,8.253599556568693e-11,6.379501487096228e-11,6.952442994236015e-11
0.0,1.8,182.35449963216536,0.0,-2.313160890129243e-16,0.39668424776285843,7.077251589097934e-07,2.793510535443694e-07,1.1446310469779053e-05,8.16664293554566e-06,9.261373519709638e-06,1.1524057224542245e-05
0.0,1.9000000000000001,190.60195908968802,0.0,1.5043009482712936e-24,0.3690218817176104,8.40545015755891e-09,6.8877295981649544e-09,3.4597738438088554e-09,7.237279262077015e-09,7.038700275832807e-09,3.6499612777367176e-09
0.0,2.0,199.10302618742682,0.0,3.2149333374639492e-15,0.3393614526559735,8.589847644916909e-07,2.4179326766473747e-06,2.3187487647112137e-05,1.553649680316951e-05,1.0522862646359024e-05,9.477226658462106e-06
0.0,2.1,207.84842318291643,0.0,-1.50410439623139e-16,0.3071317076437909,1.1823116181832796e-06,1.0188994747146784e-06,1.119954259391093e-05,1.926541546386251e-05,6.3844075960439596e-06,1.0555172089423567e-05
0.0,2.2,216.8294303068857,0.0,9.871336132769606e-19,0.27142089545884646,1.4011778377675751e-06,5.055838560321203e-07,1.8552856949605228e-05,1.8209440689467694e-05,2.1175635381345624e-05,1.5783392427941167e-05
0.0,2.3000000000000003,226.0380254273191,0.0,2.171963841285987e-15,0.23061895142564093,1.2923393748336352e-06,2.2988967879267993e-06,2.092293831222284e-05,6.9067928417224194e-06,1.0007393498816374e-05,1.1031273772856692e-05
0.0,2.4000000000000004,235.4668903841216,0.0,1.7841640799460682e-16,0.18131977707357136,2.0129511815817226e-06,3.8683844227355003e-07,2.3576255031989517e-05,1.88544789476687e-05,1.69333182775357e-05,3.215078436344843e-05
0.0,2.5,245.1183116454886,0.0,-3.965965639849695e-19,0.11299768034902344,1.745188259319606e-06,5.530802495693073e-07,7.416208528825253e-06,2.486189009016719e-05,1.881799307254168e-05,1.3766605816567722e-05
0.0,2.6,254.9689955207075,0.0,-6.713857586994161e-21,3.747515085067221e-08,4.8349795640434124e-08,3.5969366961945606e-08,1.1685669188575521e-07,1.0547753015645989e-07,1.2047037431052413e-07,1.092864077401802e-07
0.0,2.7,264.8669041953532,0.0,-7.798836118198496e-24,1.1363596756434646e-08,1.2989630414167546e-08,8.62181717755495e-09,1.6805448211182717e-09,1.1313753953023158e-09,4.7761994052992655e-09,3.5064194163692593e-09
0.0,2.8000000000000003,274.7663989087199,0.0,8.341807803598346e-26,5.716134554959742e-09,6.692021839447454e-09,2.719653039185177e-09,3.881158198240833e-09,1.616653938394771e-09,1.6798834940191147e-09,2.9177011183164314e-09
0.0,2.9000000000000004,284.6674145771998,0.0,1.8576760925573843e-19,7.20787716316099e-07,5.925019243156179e-07,5.487378828620922e-07,1.4239592296470284e-06,1.6200132044043864e-06,1.6837063851697338e-06,1.5793347286633963e-06
0.0,3.0,294.5698708419178,0.0,3.094644417439436e-25,1.5479131841483341e-09,2.5045168603902576e-09,1.085132934122793e-08,1.7017175021864214e-09,3.4741541598561504e-09,4.0359854533078564e-09,2.4714906038941317e-09
0.05,0.0,98.6771088275636,8.0,-9.059723823779406e-06,0.3797464805082378,0.37975631803230603,0.37975632245672875,0.07392898721281475,0.07392748059015776,0.07392787597452725,0.0739252689407865
0.05,0.1,98.88598748127752,8.0,-0.03748326482096487,0.37908136384141095,0.37944804522163156,0.3794630453233169,0.07353880541098955,0.07353940798927928,0.0735398630300658,0.07353693872906238
0.05,0.2,99.51046825741005,8.0,-0.07448868044592397,0.3767520970960638,0.3787317267547922,0.37873777736923353,0.0723926614903307,0.07239634722896703,0.07239521397279686,0.07239803510251627
0.05,0.30000000000000004,100.5684689316601,8.0,-0.09341751937784344,0.40800981356120697,0.35880036646832264,0.3587879321597032,0.06876069674107442,0.06875973559854658,0.06875804371408097,0.06875999020030654
0.05,0.4,102.08191415618077,8.0,-0.12683479510443743,0.401347150618611,0.35767375883513775,0.3576763097436938,0.06626063369578734,0.06626000868866935,0.06625842116037191,0.06625841916246142
0.05,0.5,104.01348191228901,8.0,-0.05594547420649986,0.46277198486826604,0.3150202726765357,0.3150234875249517,0.05649372066614166,0.05648807422026152,0.05649550615349735,0.056493939456133534
0.05,0.6000000000000001,106.48470253522129,0.0,-0.022813368029817253,0.5048856582864528,0.27474583697740784,0.2748530453075035,0.042789298716062754,0.04274668829026323,0.04279690710324345,0.042751285744713624
0.05,0.7000000000000001,109.512420918203,0.0,-0.01196775512396804,0.5250379914843354,0.24280271835890557,0.24281944245289175,0.03120838635960108,0.031200438067169777,0.031206013805907953,0.031203943603253747
0.05,0.8,113.14570746186747,0.0,-0.002750739421682146,0.549704654152209,0.19142821212251931,0.19123866403919934,0.016673234341205618,0.01670025730887758,0.016649177239017043,0.016688375637991772
0.05,0.9,117.80631798111456,0.0,6.29883882623368e-18,0.584913848033665,4.142130417767178e-06,7.572461208976001e-06,1.1508817883403438e-06,9.201430952718955e-07,8.667815816444164e-07,1.166276610907274e-06
0.05,1.0,123.35925967695042,0.0,1.4605796818558022e-15,0.5650838994617684,1.8619918682301512e-06,5.725152019470243e-06,8.787498010776458e-06,5.200103554974608e-06,5.6484997002353316e-06,4.444829962271926e-06
0.05,1.1,129.31472025549056,0.0,-9.418824836000036e-20,0.5443750783510001,2.2752023787926017e-07,1.9893764896906144e-07,2.811426481494605e-07,3.586997116426302e-07,3.5925027060542973e-07,2.8223582191439065e-07
0.05,1.2000000000000002,135.64848932953842,0.0,-8.2780772226279855e-22,0.5227946846348436,1.1820698235279206e-07,1.6958980896035856e-07,3.3002868778848836e-09,1.8330699591594813e-09,2.5007347838006663e-09,3.6734858702921345e-09
0.05,1.3,142.3392590397629,0.0,1.005728860437145e-20,0.5003086632495217,1.9370391498691544e-07,3.0256429201847817e-07,1.931145650500355e-08,1.0904064529475142e-08,1.3464481306544478e-08,1.778962452866269e-08
0.05,1.4000000000000001,149.3678672478761,0.0,-1.2361272281175758e-14,0.4768477216206648,8.177595131663183e-07,1.2100434913432266e-06,5.55959999272904e-06,7.181292583396552e-06,4.276388192521401e-06,5.1437059164877735e-06
0.05,1.5,156.71739453222207,0.0,-2.041839071885209e-15,0.4523057583324729,1.5733372485930788e-06,4.888733831232269e-07,4.183563382611438e-06,3.5263727840833855e-06,3.9124072406232215e-06,2.881802973326852e-06
0.05,1.6,164.3723999577707,0.0,-4.22091088403308e-17,0.4265288567285665,9.26671085491458e-07,1.0188483843468124e-06,4.296920694655796e-06,6.9076780674514145e-06,7.241806854506549e-06,5.9154925255203665e-06
0.05,1.7000000000000002,172.3190054203673,0.0,1.2403680917973955e-14,0.3992984019844425,1.0171594913050721e-06,8.929970141823772e-07,3.1713243923259594e-06,4.632090469916127e-06,3.5985956923628234e-06,5.275282628442131e-06
0.05,1.8,180.5447098239648,0.0,-1.1320302222060538e-18,0.3703155425227747,5.088177933952537e-07,4.031182269350658e-07,1.9641902524223437e-06,4.767239604410306e-06,4.789815516509873e-06,1.995481060491831e-06
0.05,1.9000000000000001,189.0379522550234,0.0,-1.1406415352032114e-17,0.3391397669561737,1.8120027770262292e-07,3.836799152388251e-07,5.5036483805192175e-06,5.350347375742833e-06,4.804435797072215e-06,5.606111390962286e-06
0.05,2.0,197.7883616472648,0.0,-1.170473144043748e-15,0.3051081527115853,9.74433963626599e-07,6.841035743560697e-07,6.517896587807487e-06,9.84502058174821e-06,9.822763629155532e-06,6.850568008975573e-06
0.05,2.1,206.78639193640043,0.0,-2.4766016022632472e-17,0.26713550707246636,9.805507706128786e-07,9.045428508028724e-07,1.0250712854896574e-05,5.649556147477995e-06,8.09481168644321e-06,1.1838591524709553e-05
0.05,2.2,216.02317380205616,0.0,-2.5390249039254254e-15,0.22321806362126428,2.1539175615835844e-06,1.052440714024115e-06,5.934220925402163e-06,1.3391695223246513e-05,7.325958017933077e-06,1.184567410272942e-05
0.05,2.3000000000000003,225.49174594776414,0.0,-4.926776860799148e-15,0.16878716242585104,1.547742212145122e-06,1.6648341330379206e-06,5.854752484823596e-06,6.648263241774857e-06,5.029420457400795e-06,7.105947044033094e-06
0.05,2.4000000000000004,235.19477589769508,0.0,1.0218956915152909e-19,0.08588739596312861,1.361752781114122e-07,2.2765708142393958e-07,7.987876903772242e-07,3.3243522045382755e-07,7.892677012661194e-07,1.5448417597593148e-07
0.05,2.5,245.07277713184357,0.0,3.506845333564024e-20,1.691295176691382e-07,1.07627072818486e-07,1.3991602228639663e-07,6.077061379966051e-07,3.634474879861056e-07,7.271133474163165e-07,2.3028813223428694e-07
0.05,2.6,254.96899740878382,0.0,2.6605833747822757e-21,3.06497624236946e-07,1.8831280666872553e-07,3.17114711918462e-07,5.446471466279404e-07,1.1206524977917106e-06,9.728931197984376e-07,9.477700117116814e-07
0.05,2.7,264.8668992820528,0.0,4.440893187749414e-22,1.362829154759352e-08,1.1745135135501515e-08,1.0782350544606677e-08,2.7994863731157377e-08,2.5746422573087408e-08,2.4215262992736497e-08,3.057610585675264e-08
0.05,2.8000000000000003,274.7663984314253,0.0,-7.420463397647926e-21,8.942711218700934e-07,9.425944215297623e-07,8.182269077377084e-07,2.021634905256404e-06,1.7738244017092209e-06,1.9808773064969377e-06,2.1458945558973305e-06
0.05,2.9000000000000004,284.66741392396625,0.0,-6.613093751527012e-25,2.9963975119994146e-09,9.622550313724683e-09,5.02059265608928e-09,2.060437035886208e-09,6.55868550972649e-10,2.6217492759846755e-09,4.8155832303208135e-09
0.05,3.0,294.5698710351408,0.0,-1.6105069240630066e-25,2.396518609385821e-09,7.638961839614537e-09,4.2411088259325875e-09,3.9161199369678475e-09,3.806282646777626e-09,4.760010295411855e-09,4.496344717442666e-09
0.1,0.0,93.61791025980484,8.0,4.597312463384116e-06,0.3795929881567929,0.37961023036091707,0.37960328833332224,0.0760188764123318,0.07602058338251085,0.07601529184386356,0.07601981568427127
0.1,0.1,93.83566627819006,8.0,-0.03775334685540181,0.3789723627244545,0.3792278184005472,0.3792303691484239,0.07559039587317883,0.07559172795223716,0.07559320601140176,0.07559184298057492
0.1,0.2,94.48680738210219,8.0,-0.0747059925876932,0.37696473966199323,0.37817848461939313,0.3781849471146657,0.07435321186926336,0.07435266930038126,0.07435560613408809,0.07435060253636297
0.1,0.30000000000000004,95.59076729922435,8.0,-0.10729058716623033,0.39544913344202964,0.36471796430935366,0.364714566557108,0.07094557439061003,0.07094757923001063,0.07094301139288105,0.07094481855096513
0.1,0.4,97.17120996510036,8.0,-0.14822098410463963,0.38714454805105425,0.3639909975190636,0.3639882439834366,0.06815271793776327,0.06815213352182958,0.06815373640240165,0.06815460868331813
0.1,0.5,99.19457457878161,8.0,-0.20256753743115705,0.37152791639095745,0.3654922361915654,0.36550334357874426,0.06474635565484942,0.0647524288595445,0.06474853982863578,0.06474969746222053
0.1,0.6000000000000001,101.74656072666991,0.0,-0.025719190222314822,0.5010461535186287,0.2778745947956235,0.2698041136175351,0.04298427221034549,0.042988627357506186,0.042975325909711586,0.04298433670716395
0.1,0.7000000000000001,104.94065875373637,0.0,-0.00910450466000206,0.5299917998356327,0.23034894369470352,0.23097429351034185,0.02799484252456618,0.028042726779497328,0.027990397865003003,0.02803276079945455
0.1,0.8,108.9114941057886,0.0,-0.0008236816133539795,0.5624133914458899,0.1540325343771194,0.1534704661021436,0.00969084988188005,0.009686442418356866,0.009685788928486875,0.009682631404738039
0.1,0.9,114.08769208385823,0.0,-4.048802259028114e-17,0.5749147481223253,3.8887101356025044e-06,6.831987966294576e-06,1.9753296242217294e-07,6.09142454251782e-07,5.82255169904055e-07,1.9418576722820364e-07
0.1,1.0,119.85448939842858,0.0,-1.0245627313343647e-14,0.5534933310033386,1.0528337690684336e-05,5.87107382430268e-06,3.233766968385592e-06,3.077626574912996e-06,5.328706159133041e-06,1.6883599263825882e-06
0.1,1.1,126.0317213083062,0.0,8.67226789307774e-23,0.5310996282464394,4.683285407466494e-08,9.709008595652194e-08,1.6713274887750796e-09,2.1790611114512887e-09,4.322633849649926e-09,4.865352558064463e-09
0.1,1.2000000000000002,132.59424065777503,0.0,-3.3600940871507715e-20,0.5077147933741941,5.282672855148602e-07,4.7405771825758746e-07,2.2867616741633028e-08,2.4738371982839618e-08,2.4688562249187928e-08,2.1361846235404614e-08
0.1,1.3,139.51994134625104,0.0,1.915055141821357e-23,0.48327254449414914,7.366992656324056e-08,5.645027598482952e-08,4.679312559709965e-09,5.621971728749321e-09,5.544642835208175e-09,5.412863957399206e-09
0.1,1.4000000000000001,146.789177264411,0.0,-4.092215945833999e-30,0.4576610489684246,5.815775625375073e-13,2.473902810963913e-12,1.404586962328455e-14,6.415192639949016e-15,7.170879833404492e-15,1.3946599219429488e-14
0.1,1.5,154.38436522758022,0.0,1.198619637067848e-17,0.430713463567187,7.567391754552669e-07,6.315650938148324e-07,7.81547682777317e-07,1.4867408127489098e-06,1.5120709508208967e-06,7.391801211683129e-07
0.1,1.6,162.2897786562773,0.0,-2.548020723863868e-27,0.4021915925805641,1.193216210167981e-09,1.5248033094292119e-09,4.079753282334663e-11,2.7777369650672832e-11,3.458935270856322e-11,1.9804835225612457e-11
0.1,1.7000000000000002,170.49118840634503,0.0,-1.2101279009561572e-22,0.3717543840050574,5.25755085560356e-08,5.337718492189372e-08,4.84741861331113e-09,7.669656430031348e-09,7.691520364361949e-09,8.871621589257402e-09
0.1,1.8,178.97578559098807,0.0,-1.6881459898222392e-16,0.3389009915350322,7.310823340480433e-07,6.3072235876114e-07,4.274027335806422e-06,4.002118577603419e-06,8.315935010165605e-06,6.674743166965664e-06
0.1,1.9000000000000001,187.73181292959606,0.0,4.9525428339317507e-17,0.3028542704365977,8.865243709288203e-07,8.579644551674695e-07,6.78743932987714e-06,8.07435087448079e-06,5.187408615219166e-06,4.655588781095025e-06
0.1,2.0,196.74874845997326,0.0,2.296853417263551e-16,0.2623067408480341,6.878621762149825e-07,1.1595055135387255e-06,4.277443718136439e-06,3.9623992486395575e-06,5.237184705786357e-06,6.534995869354971e-06
0.1,2.1,206.01685285173224,0.0,8.945135594380137e-16,0.21472355486833175,7.88462948404985e-07,7.6567064086481e-07,7.2857813310122014e-06,2.8811524025034755e-06,7.708339758686818e-06,7.03109212945196e-06
0.1,2.2,215.53002637323098,0.0,-2.5549204094132027e-15,0.1537286209193502,8.963786054058455e-07,1.2218117775413849e-06,4.986522958419163e-06,3.3968845962620903e-06,3.9627178472318255e-06,5.235340123051497e-06
0.1,2.3000000000000003,225.28621909538293,0.0,1.5967063674885561e-15,0.03524173369443686,4.536018882976053e-06,1.7277587563410293e-06,2.8879435720722142e-06,4.923100770005774e-06,1.861324060869731e-06,9.027487157743036e-06
0.1,2.4000000000000004,235.1783428017564,0.0,-4.5597570575429946e-24,6.449120959545156e-09,1.2285106126587939e-08,1.0193285737860375e-08,3.4141224127588926e-09,4.542808270850827e-09,7.175746100701242e-10,2.1959994508600235e-09
0.1,2.5,245.07277823237507,0.0,2.273473599098787e-26,4.647296439127149e-09,4.911886978015647e-09,1.4313245522417069e-08,3.664631624342223e-09,3.333651023571361e-09,3.948218356966694e-09,4.707919330639211e-09
0.1,2.6,254.96900086628557,0.0,5.765293270625353e-23,1.4265268158265984e-08,6.523543139025772e-09,1.2872123523417016e-08,9.237872956999495e-09,1.4568813893154859e-08,1.592222480373089e-08,2.4362909099003006e-08
0.1,2.7,264.86689924531123,0.0,1.7053808981077135e-18,7.41048941096642e-07,9.241614658269976e-07,7.508689839304766e-07,1.7137083825235885e-06,1.4485607203112709e-06,2.63021714630241e-06,9.904970935540458e-07
0.1,2.8000000000000003,274.7663990549901,0.0,-2.8910180790078786e-23,1.0036731831185615e-08,1.0459640967991757e-08,1.2085171005179175e-08,1.8758698824433184e-08,1.6776627474193018e-08,1.7816758039032793e-08,2.372451541974451e-08
0.1,2.9000000000000004,284.6674140290093,0.0,-1.4986218168115756e-25,6.4636415267985135e-09,6.270553624195562e-09,3.5067308430290725e-09,6.235027218059509e-09,6.068474093091438e-09,1.3737101329278744e-09,4.484683378352199e-09
0.1,3.0,294.56987102312866,0.0,-2.0633232252870696e-23,3.5103418286171856e-08,3.664012126594728e-08,3.761138360439548e-08,7.437592014465657e-08,5.991492626062944e-08,6.124340476987755e-08,7.792959034376033e-08
0.15000000000000002,0.0,88.57668525114495,8.0,-3.2770033251015764e-06,0.37939635756031387,0.3794016781093259,0.37940090765519174,0.07842945786254081,0.0784302739696519,0.0784322905434188,0.07842820606212277
0.15000000000000002,0.1,88.80398000487716,8.0,-0.037906811761647424,0.3788167668559429,0.3789409344930176,0.37894129982413394,0.07796294100924729,0.0779633943505275,0.07796483317356295,0.07796123466896722
0.15000000000000002,0.2,89.48392781337809,8.0,-0.07480294450307129,0.3769991196061218,0.3776056907227916,0.3776173832697849,0.07661343445145374,0.07661415409687869,0.07661645090329199,0.07661510536653536
0.15000000000000002,0.30000000000000004,90.63831584188777,8.0,-0.11527744865462398,0.38852969959818734,0.3674187920015545,0.3674269826114717,0.07312879990425299,0.07313145194157612,0.07313002781420733,0.07312743672038043
0.15000000000000002,0.4,92.29185081795906,8.0,-0.15895765839954515,0.3806817292026605,0.3659429845620859,0.3659483805665601,0.06998983710779012,0.0699908060336552,0.06999072713740627,0.06999248372941673
0.15000000000000002,0.5,94.40675454193247,8.0,-0.21012202287472626,0.3687690128393646,0.3648348793594883,0.36481130357690633,0.06611914920956716,0.06612009941193793,0.06611577098963796,0.06611799447308127
0.15000000000000002,0.6000000000000001,97.0593279852986,0.0,-0.02543880976134958,0.500734700394318,0.26599556714352135,0.2728834886593929,0.042416605576587676,0.042355996264065165,0.04242868479713394,0.0423513979089153
0.15000000000000002,0.7000000000000001,100.44712060016252,0.0,-0.0053933591670927246,0.5389010752044303,0.21071408025312463,0.21077333542423476,0.022945644215901586,0.02295092686659271,0.022929897090595546,0.022938329115678748
0.15000000000000002,0.8,104.93071556822608,0.0,4.074317388903252e-16,0.5856431167216825,5.2308541743914e-06,0.0002369003081758474,2.9146577973144596e-06,1.4136418710434071e-06,2.2148938546630063e-06,3.2362740959243323e-06
0.15000000000000002,0.9,110.48009113338854,0.0,-1.8578079979767245e-18,0.5634852112720901,7.767519006106237e-07,8.193506642968085e-07,1.4807190483800236e-06,2.76509746405189e-06,2.7998650090897424e-06,1.439130454506424e-06
0.15000000000000002,1.0,116.47759019033563,0.0,4.012672934359192e-17,0.5402292349769525,3.263259066937342e-06,1.3950898409791104e-06,1.2695092389301221e-06,2.265376656781075e-07,2.540691527724102e-07,1.2610829402517603e-06
0.15000000000000002,1.1,122.8937295965572,0.0,6.829982960952487e-23,0.5158755044776678,6.216320189040684e-08,1.4474957336577835e-07,4.572792131538125e-09,1.6492044057886784e-09,3.4168140992381588e-09,2.2222308692077757e-09
0.15000000000000002,1.2000000000000002,129.70242222592378,0.0,3.398706867037585e-23,0.49036568559871085,5.019204365169128e-08,2.0063904711913066e-08,5.972630773706258e-09,5.425422935787107e-09,4.690154905538885e-09,6.936426191657563e-09
0.15000000000000002,1.3,136.88076298577846,0.0,-3.572191938312908e-17,0.46358514779378507,1.6873142096526473e-06,7.816056225514965e-07,1.3380559540119987e-06,1.598793592491176e-06,1.6029856433271703e-06,1.3232518094013673e-06
0.15000000000000002,1.4000000000000001,144.4085663390514,0.0,1.2462840468150777e-20,0.43535461529708247,2.180797111939576e-07,2.3630552079893212e-07,3.072235676173413e-08,1.5053238133704808e-08,1.537509301497784e-08,2.9937659307286275e-08
0.15000000000000002,1.5,152.26761039626865,0.0,-5.445178948865918e-19,0.40540905773501434,2.5300515385850194e-07,2.9072211523943625e-07,7.186229159669559e-07,5.120083702296153e-07,3.8763574191477653e-07,6.45928398409345e-07
0.15000000000000002,1.6,160.44187546993862,0.0,-4.8341396271943603e-26,0.37336411359096744,1.3170109798323229e-08,1.3338917504065703e-08,1.1827095347158344e-10,5.640994949006983e-11,2.7139968865762667e-10,1.5222859033470972e-10
0.15000000000000002,1.7000000000000002,168.91674257967267,0.0,-4.3591376252077005e-17,0.3386418608855024,6.369379069630747e-07,6.112003202265206e-07,3.7246533997535516e-06,2.95469793126212e-06,5.573488070930739e-06,2.6258223074597556e-06
0.15000000000000002,1.8,177.67912184226094,0.0,1.2190163588788461e-17,0.3003263768427973,5.009634672010081e-07,4.235276138486002e-07,6.122701045270364e-06,2.7889544915922714e-06,6.482643080093037e-06,4.204480464765548e-06
0.15000000000000002,1.9000000000000001,186.71722832843017,0.0,2.1507491210906853e-15,0.25682086942282106,1.1163194340925688e-06,5.087528893309132e-07,3.0416067290263317e-06,1.9281815503597127e-06,5.49085690433088e-06,6.167912732544707e-06
0.15000000000000002,2.0,196.0199139079815,0.0,-6.913577354700135e-16,0.20484122944755245,6.988500010448458e-07,7.793527248475828e-07,3.872405837930453e-06,4.800013996039415e-06,3.715552583724826e-06,1.988972281849523e-06
0.15000000000000002,2.1,205.58379650032128,0.0,-4.847898154634698e-16,0.13500542379393987,1.5202750284773968e-06,1.919475387545816e-06,1.543749858791674e-06,3.277474692644507e-06,3.018959543199698e-06,2.7564994999954236e-06
0.15000000000000002,2.2,215.39528651541852,0.0,8.46045588447564e-19,1.0571717289000743e-06,9.86752859974573e-07,1.0316023719434368e-06,2.244080233437722e-06,1.880068656025651e-06,2.258834742943117e-06,2.21919016999821e-06
0.15000000000000002,2.3000000000000003,225.28580225567558,0.0,6.961334073154873e-18,5.654820763306443e-07,6.45541262491208e-07,6.88186617274596e-07,2.570275054571428e-06,1.1482788699360578e-06,3.0219964043996646e-06,1.7453729178868845e-06
0.15000000000000002,2.4000000000000004,235.17834151692824,0.0,3.779989069257172e-23,1.2975593361907058e-08,1.8722126734472163e-08,1.420249096669377e-08,2.4021859282367925e-08,2.4548191387461395e-08,2.7462212305679675e-08,2.6300994440753005e-08
0.15000000000000002,2.5,245.07277685955097,0.0,1.3627112850360831e-24,2.707284964467762e-09,4.092755429379825e-09,1.3865835150809242e-08,5.1506545929320204e-09,3.285646172467264e-09,1.3444546768738684e-09,3.3095209454393735e-09
0.15000000000000002,2.6,254.96899586246704,0.0,9.839420616181111e-23,2.086464141284933e-08,2.5264655645970104e-08,2.7204116282273565e-08,5.1801463142712916e-08,4.206608152709797e-08,4.148648015377841e-08,5.4518162274687025e-08
0.15000000000000002,2.7,264.86690567400603,0.0,-2.1596392930994993e-25,6.3806379459917745e-09,3.291745821320775e-09,3.9547421358563185e-09,1.9904934481027253e-09,7.520688741630459e-10,2.5279340531799776e-09,4.374048274261584e-09
0.15000000000000002,2.8000000000000003,274.76639933792376,0.0,5.910096975283364e-23,1.0216077533703092e-08,1.4310532399088839e-08,1.2055617479789097e-08,1.9277703463122573e-08,3.655739084171924e-08,1.6145747534245534e-08,4.429393573298536e-08
0.15000000000000002,2.9000000000000004,284.66741340488994,0.0,-4.7406092244527024e-26,4.118179424703534e-09,7.020787809579037e-09,3.554896730005262e-09,3.16878916948867e-09,3.133300253198411e-09,3.016565960374265e-09,2.748794899840484e-09
0.15000000000000002,3.0,294.5698712203194,0.0,1.388037793003221e-19,4.95899134520239e-07,4.4729343735473047e-07,3.079571073496449e-07,1.2764941029101684e-06,1.3933308354363056e-06,5.606930820593266e-07,4.340077881202808e-07
0.2,0.0,83.55768393837103,8.0,-2.324409400797779e-05,0.3791205733743435,0.37912392069459805,0.37912257479368955,0.08123636328289607,0.08123618492455113,0.08123756651734095,0.08123740252085618
0.2,0.1,83.79532234216072,8.0,-0.03788458402359608,0.37857176538100246,0.37857911782081194,0.37857776956507155,0.08073123807204388,0.08073013888644041,0.0807308387923642,0.08073229352942916
0.2,0.2,84.5064715905254,8.0,-0.07466332993305688,0.37688503187803724,0.37696917993789814,0.3769709841957817,0.07926149272169383,0.0792632329486848,0.07926144431730887,0.07926270945930958
0.2,0.30000000000000004,85.71531044875134,8.0,-0.1201305608347017,0.38422692140033615,0.3685520130079097,0.3685529108337893,0.0755916529568095,0.07559191380425509,0.07559083898306139,0.0755907076456739
0.2,0.4,87.44740642028033,8.0,-0.16546141508214335,0.3770268753648975,0.36616962868023,0.36616887782626256,0.07209055310652665,0.07208933149096682,0.07209112033102488,0.0720918735813748
