h,T,G,Nm,chi,m1,m2,m3,m4,m5,m6,m7
1.05,0.36999999999999994,3.62923822472995,0.0,7.554216367385904e-33,4.323643667145672e-15,1.0769513014411052e-16,1.4320402041969245e-16,6.410174243718607e-17,5.1544007106906205e-17,8.843520206866432e-17,4.5374724331600846e-17
1.1,0.36999999999999994,3.7186677312293503,0.0,1.4548294888211269e-31,1.9674303419633632e-15,3.040977108577553e-15,2.7497006487339212e-15,3.657588577077509e-15,3.6264962515945024e-15,3.8485761419316275e-15,3.331582233811551e-15
1.1500000000000001,0.36999999999999994,3.8099721762136847,0.0,-4.0405258628000296e-30,8.392385613774896e-14,8.150168822867878e-14,8.484117067752171e-14,1.019289634451123e-13,9.818683418202566e-14,9.275759404245514e-14,9.675600805924106e-14
1.2000000000000002,0.36999999999999994,3.9030214233729965,0.0,5.365092029091001e-33,1.421474375834425e-15,7.884196553179287e-17,7.678512555944593e-17,3.1353982483819635e-17,3.895573455250859e-17,1.7999693307047042e-17,6.836683810445129e-17
1.25,0.36999999999999994,3.9976959483868004,0.0,-5.741877160597245e-28,6.678321337041174e-12,6.651289369993924e-12,6.580558601743217e-12,8.535115180972319e-12,8.670430172211478e-12,9.187991428490638e-12,8.790698481886588e-12
1.3,0.36999999999999994,4.093886081417562,0.0,5.6152776677532755e-33,2.0656470637042333e-15,8.531981218103298e-17,1.1753783578387038e-16,3.414527152870428e-17,5.787618069576974e-17,3.1702954791913716e-17,7.580187428663537e-17
1.35,0.36999999999999994,4.191491252721933,0.0,5.55852377838125e-27,1.470624821047804e-10,1.4494026317256546e-10,1.4853301436732914e-10,1.587712546713915e-10,1.4990903330262072e-10,1.642464961293226e-10,1.4716141828288676e-10
1.4000000000000001,0.36999999999999994,4.290419258201686,0.0,2.223872343664663e-34,3.43471042827418e-15,1.491544098577236e-16,7.994167604131192e-17,7.259765107311e-17,8.870528758428935e-17,5.75077025942927e-17,1.0497622469995238e-16
1.4500000000000002,0.36999999999999994,4.390585556570164,0.0,2.8311376589800133e-28,3.00019354854226e-12,3.02833331732443e-12,2.9845948827698996e-12,3.4807561905425985e-12,3.501005434174587e-12,3.5217084971248635e-12,3.5415638691631167e-12
1.5,0.36999999999999994,4.491912605714722,0.0,9.826735918568232e-33,4.096722020637193e-15,7.498131153876538e-17,1.4402696720400058e-16,5.2980915692161135e-17,6.429109316159733e-17,6.849146023882334e-17,4.660347625491098e-17
0.0,0.38999999999999996,2.531024520117681,0.0,2.273148487237979e-15,0.00051799463316316,3.738543996003642e-05,8.124787364390901e-05,2.5367723405542006e-06,1.8127250979332697e-06,3.090388565072954e-06,2.3937232050778875e-06
0.05,0.38999999999999996,2.6035720230702513,8.0,-0.0022460320435040847,0.20717895018307278,0.20717800719435833,0.20717725454694533,0.019335862680041626,0.01933577123161564,0.01933577119829148,0.019172449302633794
0.1,0.38999999999999996,2.6096463971247688,8.0,-0.004417566697018657,0.20584522544329492,0.20584598998254605,0.20584503564480114,0.019048896653644593,0.019049153987605098,0.01904886403814441,0.018391036886313567
0.15000000000000002,0.38999999999999996,2.6198014652603314,8.0,-0.006430312159541436,0.20359657840427944,0.2035962613917181,0.20359570781275088,0.018613685169998177,0.018613852828956848,0.018613568177967808,0.01712012342566373
0.2,0.38999999999999996,2.634082745014844,8.0,-0.008182621508049558,0.20038573026403905,0.20038709505487773,0.20038587902710353,0.01808461679434877,0.01808442258605418,0.018084407657731894,0.015410317158241725
0.25,0.38999999999999996,2.652551862584386,2.0,-0.009566154057650898,0.19615163870332886,0.19615152075362535,0.19615015037154415,0.017518831391925546,0.01751892883741008,0.0175187760121128,0.01333787259793458
0.30000000000000004,0.38999999999999996,2.6752846927923652,2.0,-0.010451339185506003,0.19080305939076891,0.1908022305030921,0.19080161501307774,0.016951215908401384,0.016951480276611076,0.01695093545533884,0.011009803034085153
0.35000000000000003,0.38999999999999996,2.70236936207848,2.0,-0.010705113943878368,0.1842200798598914,0.18421931057049945,0.18422005091015412,0.016367100919257447,0.016367169039670795,0.01636702327722701,0.00856393873905855
0.4,0.38999999999999996,2.7339043140113635,2.0,-0.010226173861695121,0.17624197850240358,0.17624367139105482,0.1762426421526493,0.01568425047340127,0.015684115963473393,0.015684171704360404,0.0061644046832253835
0.45,0.38999999999999996,2.7699957860252553,2.0,-0.008985047953570312,0.16665864392613522,0.16665891483669,0.16665828886808248,0.014753078374147438,0.014753362978497435,0.014753041693168389,0.003991877178062178
0.5,0.38999999999999996,2.8107519575764717,2.0,-0.007089341473705678,0.15519837204095047,0.15519893110728866,0.15519880633517774,0.013390631934154648,0.013390601265280171,0.0133905584890099,0.002221485467845298
0.55,0.38999999999999996,2.856268217561635,2.0,-0.0048483540644636254,0.14155562316057566,0.14155534624976643,0.14155529154759205,0.011446005437861529,0.011445865292484512,0.011445920135522994,0.0009789963841348717
0.6000000000000001,0.38999999999999996,2.9065970930150735,0.0,-0.0027438373033723106,0.1254061026269722,0.12540609162639083,0.12540628052629185,0.0089058847107593,0.008905647388561446,0.008905810332511428,0.0002803609928995918
0.65,0.38999999999999996,2.9617091645640077,0.0,-0.0012052558058167147,0.10631674508626623,0.10631694303435149,0.10631663029686067,0.005984283688320088,0.0059842946122961845,0.005984512357284487,3.917225913080944e-06
0.7000000000000001,0.38999999999999996,3.02147418682291,0.0,-0.0003591210516541164,0.08316517931601025,0.08316543004087426,0.08316504663452817,0.0030996113340936516,0.0030996004899399156,0.003099902135540076,4.252306949241103e-05
0.75,0.38999999999999996,3.085686449889422,0.0,5.067303055784186e-13,3.2040250834648616e-06,4.650150135197372e-06,0.08952024236386691,1.9033356140776392e-07,2.637883339512728e-07,4.329263907783145e-07,3.4001881689452555e-07
0.8,0.38999999999999996,3.1540257444658693,0.0,1.5118334303994742e-26,1.3917265067658637e-10,1.2822822384930916e-10,1.333278780708761e-10,1.5460423760039672e-10,1.6185990224599783e-10,1.634914972409007e-10,1.715354195697537e-10
0.8500000000000001,0.38999999999999996,3.2254006194616442,0.0,-9.51708838118105e-28,2.1369023756885623e-10,9.890068741466433e-11,1.2327365354539946e-10,3.1909986635742327e-10,1.7450998852149226e-10,3.101485500115934e-10,1.6682556486339495e-10
0.9,0.38999999999999996,3.2993736596811045,0.0,1.2578777943853253e-33,3.573483202669679e-15,6.516667917986346e-17,1.692122163593193e-16,5.979625701858995e-17,5.642163335688465e-17,3.803095360019452e-17,1.874872248326631e-17
0.9500000000000001,0.38999999999999996,3.375770166467297,0.0,-7.470960146519958e-30,1.7462916779132012e-13,1.3413324817392338e-13,2.0298087543424588e-13,2.42634336668027e-13,2.051384193083518e-13,3.423716543742894e-13,2.7483448713694305e-13
1.0,0.38999999999999996,3.454426265668193,0.0,-4.270529859943549e-32,2.515040360083356e-15,9.104590159030905e-16,9.464564081355344e-16,1.070221046116793e-15,1.2512998106895787e-15,1.1012345099205557e-15,1.2776318858352559e-15
1.05,0.38999999999999996,3.535188899885484,0.0,6.093410221641178e-32,1.8841365051375053e-15,3.371882244928787e-15,3.3309203378354773e-15,2.108567082406526e-15,5.115035235532455e-15,4.8029799390459964e-15,2.12761627895948e-15
1.1,0.38999999999999996,3.6179156275060267,0.0,-1.2370289911634692e-33,5.987585983914418e-16,8.586252163903687e-17,7.029803885455901e-17,4.149330117833982e-17,3.766594309044857e-17,4.877116084741767e-17,3.557741136714653e-17
1.1500000000000001,0.38999999999999996,3.702474276353545,0.0,-3.002227663947296e-33,2.0951323417024014e-15,6.019064483006679e-17,6.464935741459366e-17,1.7322596921923198e-17,2.447699722315249e-17,5.009964902119613e-17,9.034671934240534e-17
1.2000000000000002,0.38999999999999996,3.788742493211444,0.0,-5.095169523378702e-31,4.194158155046959e-15,2.7952256540084814e-15,2.7713916949364517e-15,3.1910204455156613e-15,3.1353116791386343e-15,3.108114846697985e-15,3.254019566824357e-15
1.25,0.38999999999999996,3.8766072237662366,0.0,-9.914356488908621e-29,2.7184941157414817e-12,2.8257380927128487e-12,2.8367965145398377e-12,3.3237618180902354e-12,3.3571174692211267e-12,3.4887732179882155e-12,3.159913492783868e-12
1.3,0.38999999999999996,3.9659641511293002,0.0,3.538736866856396e-31,3.674404767120876e-15,3.3500391089043547e-15,3.2808002453780544e-15,3.879091328514159e-15,3.86059356486867e-15,3.7818377800936105e-15,3.838836733658554e-15
1.35,0.38999999999999996,4.056717115274585,0.0,-3.196816494017954e-33,1.227654869244704e-15,8.597067721153384e-17,3.961771972181322e-17,4.5519340366175e-17,3.7706675015088476e-17,4.0980660523374625e-17,7.981164403306484e-17
1.4000000000000001,0.38999999999999996,4.148777530617851,0.0,-1.3899202147904176e-35,2.860979249076398e-16,7.795429372946752e-17,8.138735763579356e-17,4.870989722690814e-17,1.3498877763313542e-17,1.3108133994288249e-17,8.34979324812322e-17
1.4500000000000002,0.38999999999999996,4.242063814604199,0.0,1.223129789015565e-33,2.1973188376022224e-15,8.05670343740433e-17,7.273156857194633e-17,4.800667795964558e-17,7.186206515204799e-17,5.318005993522899e-17,6.339523611275363e-17
1.5,0.38999999999999996,4.336500836548566,0.0,-1.1522438580612537e-32,3.999097124782765e-15,9.140693720563583e-17,5.504441837014012e-17,6.389226480006026e-17,5.577967847779436e-17,4.0331405035071764e-17,6.178147163178158e-17
0.0,0.4099999999999999,2.5310242954297726,0.0,9.942023681869811e-17,0.00024462249474661244,2.481856671269517e-06,2.0245872341390028e-05,8.72018490731914e-08,1.1907108876460684e-07,8.191936367375155e-08,1.603486212378983e-07
0.05,0.4099999999999999,2.5804205457209224,8.0,-0.0016042469239070313,0.19088086576767707,0.19088091493963077,0.1908807699443932,0.015119626462480037,0.015119383600875448,0.015119483299385903,0.01498783632144703
0.1,0.4099999999999999,2.5862164143008823,8.0,-0.003133881613346777,0.18943302542684395,0.1894328364982414,0.18943186411450144,0.014844940498762617,0.014845250865480024,0.014845027535983846,0.014318354170901859
0.15000000000000002,0.4099999999999999,2.5959034829432333,8.0,-0.004511253724520275,0.18698542046167205,0.18698549225791541,0.18698504026000315,0.014423772952209481,0.014423838907008274,0.014424147820842137,0.013233851158052867
0.2,0.4099999999999999,2.6095218211520694,6.0,-0.005650458596373347,0.18348756661836177,0.1834871689446765,0.1834866354696175,0.013900733097490367,0.013900798043308923,0.013900952535930766,0.01178632547420367
0.25,0.4099999999999999,2.6271260327550343,2.0,-0.006461961916001303,0.17885945455291719,0.17885993279537404,0.17885980310827615,0.013320620295385959,0.013320702091413075,0.013320949846860573,0.010051277914247533
0.30000000000000004,0.4099999999999999,2.6487838079311063,2.0,-0.0068537143336407196,0.17299429228540242,0.1729936542524918,0.17299334551245385,0.01270640824684149,0.012706546123068202,0.012706685656728587,0.00813096585209117
0.35000000000000003,0.4099999999999999,2.674574230570099,2.0,-0.006746420418022096,0.16573817702304053,0.1657382392742954,0.16573715248184395,0.012035625355293622,0.012035335029206895,0.012035339986669303,0.006153678932583277
0.4,0.4099999999999999,2.704585438878413,2.0,-0.00610445488232419,0.15688679730980495,0.15688671887162525,0.1568864847817641,0.011226525469243088,0.011226299897556054,0.011226283617803414,0.004267431989043593
0.45,0.4099999999999999,2.7389103138639643,2.0,-0.004973580308373776,0.14616699633658467,0.14616709616573542,0.14616670615745903,0.010149653743935779,0.010149375957653315,0.010149415627412662,0.0026266967682892885
0.5,0.4099999999999999,2.7776369711220585,2.0,-0.003526409164826024,0.133227091237592,0.13322714270407854,0.13322683919931658,0.008669169722155127,0.008669076393085846,0.008669110809786995,0.0013661735074734925
0.55,0.4099999999999999,2.8208293899370087,0.0,-0.0020653490754447773,0.11762177480083996,0.11762174639299244,0.11762186999324883,0.006727021027045369,0.00672710749992102,0.006726715173811261,0.0005526290549329124
0.6000000000000001,0.4099999999999999,2.868497854451584,0.0,-0.0009176209066559908,0.09869080689589478,0.09869020514058671,0.09869037286622015,0.004436998213082287,0.004436706189237026,0.0044365593800276635,0.00014485302271793047
0.65,0.4099999999999999,2.920573508351241,0.0,-0.0002541576184913989,0.07488473757810177,0.07488459167586634,0.07488461444394276,0.002128073658256494,0.0021279071288264743,0.002128065016258144,9.847886915631972e-06
0.7000000000000001,0.4099999999999999,2.976910133637689,0.0,-1.5363233945645057e-05,0.03921521098371639,0.03972839209515924,0.03926746202892154,0.00033381759157469925,0.00033382819705132983,0.00033385632442302224,2.935906747675788e-06
0.75,0.4099999999999999,3.037121245817179,0.0,1.1357364984286996e-26,1.8822571444443212e-10,1.900463797904332e-10,1.723600971220604e-10,2.4562488306707983e-10,2.493260471563713e-10,2.504548561387262e-10,2.721245065754471e-10
0.8,0.4099999999999999,3.100242752278895,0.0,-3.9944163160137226e-26,1.6432682087716425e-09,5.251708919214521e-10,1.4455807823585778e-09,8.761064736262307e-10,2.2492957730488927e-09,1.068029065762915e-09,2.315940045522872e-09
0.8500000000000001,0.4099999999999999,3.1660199043757133,0.0,-1.8996237500179185e-27,5.550144685934422e-11,4.444688390981312e-11,5.266231124973804e-11,6.575402605072119e-11,5.832417311572216e-11,5.3490992402609825e-11,6.381391153098632e-11
0.9,0.4099999999999999,3.2342862162829715,0.0,2.8516993046854986e-30,2.667493644528199e-12,2.578062614985606e-12,2.9417503453660654e-12,3.0973009467984248e-12,3.078986279118006e-12,3.223714268641579e-12,2.9591628912700042e-12
0.9500000000000001,0.4099999999999999,3.3048835233955005,0.0,-6.590799019288192e-26,1.0947016430101843e-09,1.2447694155880053e-09,1.2090301589409462e-09,1.4968766925603666e-09,8.250608695582514e-10,1.2340340176211866e-09,1.2819910335243042e-09
1.0,0.4099999999999999,3.3776623674282096,0.0,-1.355535478967992e-27,3.492412181893621e-11,3.43973428414924e-11,3.36608043472566e-11,4.15774681275097e-11,4.100157202319407e-11,4.128167518341079e-11,4.3087953483482775e-11
1.05,0.4099999999999999,3.4524821610610186,0.0,5.045410379689205e-33,2.9503031254274065e-15,7.263809401490477e-17,6.602826731213684e-17,2.3202424687463313e-17,4.3850066643801145e-17,5.772299393799742e-17,6.63910987367892e-17
1.1,0.4099999999999999,3.529211172798201,0.0,7.227585116910157e-34,4.388541835720875e-17,5.2804316316688355e-17,8.194983614044871e-17,2.9285351236406906e-17,4.0704029665223637e-17,4.716412191778708e-17,6.664471462844869e-17
1.1500000000000001,0.4099999999999999,3.6077263697221404,0.0,-5.9016234707235375e-28,5.755260413789793e-12,7.906761952624023e-13,7.198305926413175e-13,6.779730931789056e-12,7.478549870664895e-12,6.951693648346537e-12,7.802337037021257e-12
1.2000000000000002,0.4099999999999999,3.687913151863604,0.0,3.795872106592622e-32,1.3881430249106317e-15,1.2788449781113908e-15,1.2393306656687295e-15,1.4726879530980527e-15,1.4040107778380568e-15,1.4662695205055172e-15,1.5405946452560437e-15
1.25,0.4099999999999999,3.769665007488932,0.0,-4.058567027188011e-33,2.2002421813201304e-15,4.730383861520462e-17,6.452277795357418e-17,7.654145365023938e-17,7.171464587341049e-17,5.016581713898357e-17,9.529195653060317e-17
1.3,0.4099999999999999,3.8528831140981454,0.0,2.681237265671254e-28,3.1263754023251775e-11,9.387172845798175e-12,8.866963599251822e-12,3.9322553556054156e-11,1.6712707270945125e-11,1.9907943547359652e-11,2.9029742360128368e-11
1.35,0.4099999999999999,3.9374759056012945,0.0,-4.0377182239661544e-33,3.1186603719630583e-15,6.030409700750784e-17,6.0200316162996e-17,2.22956180974953e-17,3.878031168888923e-17,2.4377254688777855e-17,7.493048732162348e-17
1.4000000000000001,0.4099999999999999,4.023358622162249,0.0,-2.0871170929888797e-27,6.759665473315132e-11,1.0368060962824609e-10,8.356521079988682e-11,1.2150466913303297e-10,7.271514045688904e-11,8.213448116147549e-11,2.9968151750380944e-11
1.4500000000000002,0.4099999999999999,4.110452855662859,0.0,-5.077443592895437e-28,3.629424448576838e-12,3.644835474586597e-12,3.5446763284185526e-12,4.323791785370988e-12,4.2646245865473814e-12,4.2433834901667835e-12,4.356467297915133e-12
1.5,0.4099999999999999,4.198686100683248,0.0,-1.0285409589449068e-33,1.6586569197120168e-15,8.723873214561008e-17,6.647740834604613e-17,5.85746473263277e-17,4.7803472381346136e-17,3.790598200825896e-17,6.951553540927854e-17
0.0,0.42999999999999994,2.53102426947467,0.0,-1.1383552635944987e-16,1.4680338191732792e-05,0.00018860435814089843,8.66222063073274e-06,3.382020847265565e-07,2.0980116658845322e-07,3.521031401860951e-07,2.9586148676732846e-07
0.05,0.42999999999999994,2.56281596340799,8.0,-0.001067167363111573,0.17284038017721698,0.17284034045869678,0.17284038190134898,0.011212493058641007,0.011212687634436207,0.01121230670083481,0.011111864291835668
0.1,0.42999999999999994,2.5683579134473353,8.0,-0.0020683703737375972,0.17124133572615258,0.17124116854399254,0.1712410311630904,0.010956061423804246,0.01095596601443946,0.01095589286285176,0.010553184752485024
0.15000000000000002,0.42999999999999994,2.577618627041809,8.0,-0.0029340488200947407,0.1685340606505074,0.16853398290923038,0.16853418938050985,0.010557722077419378,0.010557626809238059,0.010557770728653713,0.009654822067121207
0.2,0.42999999999999994,2.5906336683375955,4.0,-0.0035963385079024134,0.16465297191443923,0.16465318015504826,0.16465287366203052,0.010053584448902947,0.010053491198207452,0.010053747074563902,0.008467726727586609
0.25,0.42999999999999994,2.6074516247563198,2.0,-0.0039877166058981065,0.15949719524839712,0.15949707738159524,0.15949689925320348,0.009476786229926369,0.009476728465978808,0.009476889515174124,0.00706567218360837
