p,h,G,Nm,chi,m1,m2,m3,m4,m5,m6,m7
0.0,1.9000000000000001,188.57694453074876,0.0,1.462624240644421e-10,0.00012971535722877304,0.3290360139341389,1.7863790664458028e-06,1.8308309465725054e-05,1.7624440109755144e-05,1.4008194873450956e-05,1.4446254728127223e-05
0.0,2.0,197.40343695159524,0.0,-1.965726570930768e-11,2.20640179999433e-05,0.29241453624782976,6.489782606913912e-07,7.826495121736078e-06,6.682434948124805e-06,5.623155226453148e-06,1.315952192432661e-05
0.0,2.1,206.48581429204114,0.0,3.373624224288575e-11,0.2511931924951416,0.0001649727099345907,7.270555840401843e-07,1.3391457081898943e-05,2.583572898843258e-05,1.8661691852800242e-05,1.6065955384413945e-05
0.0,2.2,215.8128990117635,0.0,-5.787287565775637e-11,0.20253355139073037,0.0005780484324066513,2.1423041329001664e-06,8.543931635906949e-06,1.2504109450166392e-05,1.129064688190707e-05,7.522809422208528e-06
0.0,2.3000000000000003,225.3788745853276,0.0,-1.763004308069288e-11,0.138790318104893,0.0006095348852683004,1.7319283881422852e-06,5.8304159734843135e-06,9.519749492044096e-06,1.1086105965169634e-05,1.2512547404117194e-05
0.0,2.4000000000000004,235.17834142067412,0.0,-1.5141947341051497e-19,5.354762547399208e-07,1.2581407277582788e-06,2.3587364179179158e-07,4.1417444820246454e-07,5.23975963861407e-07,8.0375562765154e-07,7.470332938414908e-07
0.0,2.5,245.07278059741344,0.0,-3.768618030247405e-19,1.211156254252966e-07,1.4578599323184145e-07,1.9284174536486627e-07,1.4858326565118772e-07,6.126005016204946e-07,6.309566909502768e-07,4.6828231390563204e-07
0.0,2.6,254.9689961130099,0.0,-2.4418602777666732e-21,1.242430453303864e-07,1.274549263747602e-07,1.2807662484286025e-07,2.873238440799559e-07,2.9009997939387256e-07,2.9940075505349255e-07,2.968520282334773e-07
0.0,2.7,264.8668999094168,0.0,-3.327054922388393e-23,2.6774903265846103e-08,3.972300840913551e-08,2.943880186322766e-08,6.811561943538283e-08,8.835091914172827e-08,7.917878301582083e-08,8.493599248536286e-08
0.0,2.8000000000000003,274.76639916722496,0.0,-4.560793554614297e-23,1.1510089359357313e-08,4.834792507055499e-09,3.5740492811793496e-09,6.449698340903859e-09,7.454507924232661e-09,7.972804684796581e-09,8.320619333804392e-09
0.0,2.9000000000000004,284.66741424347805,0.0,-4.924319923577456e-22,7.35196067204445e-08,4.131491669817436e-08,5.337375827195887e-08,1.50144313268809e-07,1.6349085468666332e-07,1.4700606478263187e-07,1.5610904488117932e-07
0.0,3.0,294.56987121555625,0.0,-8.836559993463261e-22,3.16308048629148e-08,3.6192485511327946e-08,5.087042333889613e-08,9.59115229252274e-08,9.551705393170935e-08,1.4743267377902134e-07,6.374608214545589e-08
0.05,0.0,98.6771088275636,8.0,-1.757861028954122e-05,0.3797464805082378,0.37975631803230603,0.37975632245672875,0.07392898721281475,0.07392748059015776,0.07392787597452725,0.0739252689407865
0.05,0.1,98.88642615948079,8.0,-0.038220461164804376,0.37925043349591553,0.37925374847464693,0.37948074046242253,0.07389627127454718,0.07390015131456354,0.07316906376967688,0.07316897430966085
0.05,0.2,99.51733395381709,8.0,-0.08001591679839187,0.3776675144584873,0.37757861546009,0.3788610794712591,0.07378354418307623,0.07378962019644951,0.07087821540434651,0.07087714676852311
0.05,0.30000000000000004,100.5785676983199,8.0,-0.12845889230370588,0.3746771997187334,0.374590519729986,0.37819615219689645,0.07351514755262109,0.07351691302731643,0.06712673977262049,0.06712911515854243
0.05,0.4,102.08345786740249,8.0,-0.18087456812890326,0.3679649620642361,0.37452076332040257,0.3753573232228478,0.0722189579794618,0.07268233979002695,0.06239313918912194,0.0624655807985234
0.05,0.5,104.04590491011253,6.0,-0.22441680635802785,0.3674327964502272,0.37301750641570575,0.36490815807871096,0.06964975325602664,0.06966543130752952,0.05802489494686737,0.058023689772112426
0.05,0.6000000000000001,106.4685497118798,6.0,-0.256857756000823,0.3870661366364692,0.3520743980477273,0.34954491902647067,0.06710965055397217,0.06747561595342332,0.05191239889359988,0.051431370239784245
0.05,0.7000000000000001,109.35232140875578,2.0,-0.28296051186908205,0.3938036114652752,0.3360998567768166,0.3387137109396338,0.0651889454148619,0.06502737749677356,0.04597407229984859,0.04576107523290839
0.05,0.8,112.70936217767601,2.0,-0.2990241781686132,0.3421099020049107,0.382284605316029,0.3215435004356479,0.06311003595177733,0.06310898630258792,0.0411281405509624,0.04112502306135821
0.05,0.9,116.53136551125776,6.0,-0.3053037797510466,0.346815328848787,0.36861019779529747,0.30300361497035294,0.06079113408462794,0.06088965510086886,0.03762427366149881,0.03765692094960314
0.05,1.0,120.85995551145884,2.0,-0.2964844207183829,0.34640426485523235,0.3568810225805312,0.2792139389076362,0.05821926122536478,0.058254119271036485,0.03550411044702188,0.035662009854653016
0.05,1.1,125.93130444196797,0.0,-4.3904873991116573e-10,4.846268312036e-05,0.5373798481584027,2.2254440632064965e-05,5.3150007266590546e-06,2.7627760691024295e-06,5.198100261283249e-06,3.59703484039169e-06
0.05,1.2000000000000002,132.3217948112699,0.0,-1.3394115317671165e-09,1.5779754109430086e-05,0.511885497186321,1.237043462614862e-05,7.369011207141184e-06,8.759617327120633e-06,5.770705399373399e-06,6.268892578041029e-06
0.05,1.3,139.1380748246896,0.0,1.3253313309483163e-10,0.48532275363227084,1.6923462944668803e-05,2.671557350018237e-06,5.1188722623312625e-06,4.753878710010855e-06,4.194719954646825e-06,4.325851924052384e-06
0.05,1.4000000000000001,146.34794579512308,0.0,1.4142507237938002e-10,0.4576265262553956,1.2478155298071984e-05,4.43236719751665e-06,3.144069191773655e-06,5.840873584084484e-06,4.706615107540214e-06,2.4103239445672915e-06
0.05,1.5,153.92298067183233,0.0,2.5063356423734485e-10,0.4286438632603088,1.4162513765733928e-05,1.821369203277049e-06,8.706295720816003e-06,5.3975710566602485e-06,8.001393333938083e-06,4.375135713329209e-06
0.05,1.6,161.8383972319699,0.0,-8.834456340740808e-11,0.3981102954836934,4.05587975771425e-05,2.551541942117537e-06,5.827849859364102e-06,5.839174400387695e-06,2.368056267363637e-06,5.879574766221846e-06
0.05,1.7000000000000002,170.07266890296432,0.0,-1.4063911431978775e-11,0.3656376780472777,1.9348585640600393e-06,1.1508294901413117e-06,7.767672984658109e-06,9.101128275274042e-06,3.6384531932660585e-06,5.030605153695908e-06
0.05,1.8,178.6071196360914,0.0,2.068311853877501e-11,2.3801260964416105e-06,0.3306339680347324,4.3612423085580176e-07,6.793991289476509e-06,4.527937818105504e-06,1.4743356274104696e-06,1.0556550453490545e-05
0.05,1.9000000000000001,187.4253951793986,0.0,-1.1444784535824203e-11,0.2921583445689589,0.00011150500158057909,1.465852088278651e-06,5.998754984069103e-06,5.2269338745558244e-06,9.142238688099264e-06,2.751797532486464e-06
0.05,2.0,196.51307182622458,0.0,-1.1496802239166444e-10,0.2485592076246161,0.0003295430337314345,9.198550973535614e-07,6.323972000765575e-06,3.924725231476762e-06,7.683936496779583e-06,5.748690668008328e-06
0.05,2.1,205.85756226259244,0.0,-1.8051696094396494e-14,0.000313633482349195,0.19639400983855188,7.147752381793583e-07,6.993056929205089e-09,5.8537333014226225e-09,4.678767250330725e-09,5.009773745200973e-09
0.05,2.2,215.4554280232328,0.0,4.9719296546146185e-12,0.1254008027599914,0.00032037251759268104,1.6029557031283745e-06,4.40427579263156e-06,4.910554621221004e-06,4.995453584091667e-06,1.1993138743023872e-05
0.05,2.3000000000000003,225.28580438576662,0.0,-6.257327347798834e-19,7.718688110507814e-07,4.907194213247609e-07,7.231927955407576e-07,2.4413062724183264e-06,1.7410083738754119e-06,2.212221656939674e-06,1.4004047757709637e-06
0.05,2.4000000000000004,235.17834427436586,0.0,1.259628466998894e-18,4.6426902299927686e-07,8.63923441274136e-07,8.919883455055586e-07,3.6842551895875033e-06,3.358458687138551e-06,2.2773705703887044e-06,2.601121172754848e-06
0.05,2.5,245.0727765932979,0.0,1.4344380765486898e-19,3.886850897174966e-07,5.133715960428628e-07,6.425826053687936e-07,1.024646854269912e-06,1.0668703869747353e-06,1.8627578104673714e-06,1.3935125384816878e-06
0.05,2.6,254.96899791307075,0.0,-4.1921585599059716e-23,1.2410021459480814e-08,1.2708791742310943e-08,1.426618461749714e-08,1.9080986085373383e-08,3.46461799960844e-08,1.74940671711587e-08,4.0195062151329176e-08
0.05,2.7,264.86689961914794,0.0,-7.711623528840439e-20,3.665176116462034e-07,2.808174071355026e-07,3.135308838174899e-07,8.158606140444032e-07,8.622968337392743e-07,9.274579926125318e-07,9.698115039025203e-07
0.05,2.8000000000000003,274.76640047988815,0.0,1.0190524048818337e-19,2.2369198007018478e-07,2.3037872476787105e-07,3.1413388016179527e-07,1.841779647178268e-07,4.30253861583496e-07,3.8648678364162e-07,7.279657046166148e-07
0.05,2.9000000000000004,284.6674142619232,0.0,1.1803652487112081e-25,6.843467974695669e-09,5.542907905217281e-09,4.652954634232606e-09,3.6174192798500998e-09,1.6584562953633596e-09,1.7709148841747732e-09,4.9661937694223655e-09
0.05,3.0,294.56987358653396,0.0,-2.0227441992626594e-24,1.3692610697457891e-08,6.43042300435104e-09,7.023779147594825e-09,3.1322235034630202e-09,1.5456958721283483e-09,6.302882082792735e-09,3.7072255815044124e-09
0.1,0.0,93.61791025980484,8.0,3.793781054001915e-07,0.3795929881567929,0.37961023036091707,0.37960328833332224,0.0760188764123318,0.07602058338251085,0.07601529184386356,0.07601981568427127
0.1,0.1,93.83614926744944,8.0,-0.038618593304407485,0.3790756229676626,0.37909272753989504,0.37925335384273146,0.07600411756935728,0.0760021164651994,0.07517199161109428,0.07516834582977613
0.1,0.2,94.49452303035763,8.0,-0.08156454456753662,0.3773307073855441,0.37729468211750666,0.37856745106641315,0.07593060866530246,0.0759318945757088,0.0726247235131197,0.07262649647850865
0.1,0.30000000000000004,95.60377748987297,8.0,-0.13268529325948664,0.3739299441874104,0.37394769326969624,0.37803293306116315,0.07571483299775753,0.07571675871531924,0.06845322942639824,0.06844904493817229
0.1,0.4,97.17924754694823,6.0,-0.18777468265789618,0.36939793801818127,0.3709098589130854,0.37504378464085864,0.07451839410387504,0.07493826506869336,0.06325454422485978,0.06327507390108246
0.1,0.5,99.23478726457313,6.0,-0.2314797272011072,0.3720472110214256,0.36672617958913967,0.3627674695778051,0.07170578921287389,0.0717227214462604,0.05848091107200758,0.058490646679048706
0.1,0.6000000000000001,101.7801246693702,6.0,-0.2655837288917875,0.3683413342775489,0.36923449798725794,0.34588169750721787,0.06943944406028857,0.06943387079469533,0.05216584223844117,0.051691364525984516
0.1,0.7000000000000001,104.81557709704065,2.0,-0.2893721788492856,0.3843316202043976,0.3440472014077288,0.3326326378394744,0.06708927198048288,0.06708158461576673,0.045797515584537,0.0457735093964414
0.1,0.8,108.35920871406485,6.0,-0.303412817512554,0.34837949804296325,0.3725021125488661,0.31402922981185966,0.06466916393842329,0.06467139458033276,0.04114655937347211,0.041128618881990375
0.1,0.9,112.31960043090659,2.0,-0.3020933621353014,0.3479631181591147,0.3627268980397156,0.2890310482875784,0.06164084736042669,0.0621026904000723,0.038085154663374705,0.037766983302004474
0.1,1.0,116.65176989043607,0.0,-1.6379828406196697e-09,0.5481656008371939,6.911306220485005e-05,7.979924335513921e-05,3.067952565642631e-06,1.44674757897004e-06,2.7947519653003236e-06,3.0221647917949725e-06
0.1,1.1,122.85281212706425,0.0,-5.081863591486532e-11,3.480849250634427e-05,0.5217289099391128,2.028081834322343e-05,3.4453459272234614e-06,4.375429302315227e-06,2.6798862979077573e-06,3.824954602138726e-06
0.1,1.2000000000000002,129.51757807901006,0.0,5.392083593587465e-10,0.49409548989908836,1.3952217245729437e-05,2.3158988571900946e-06,5.1372804446655635e-06,4.418927068773127e-06,3.2043629874533175e-06,6.4177116397068e-06
0.1,1.3,136.608733325528,0.0,-5.532741649025726e-11,2.8473441111675453e-05,0.4652365434317062,1.441600829445981e-06,6.1273013247034565e-06,3.6450994714241123e-06,3.0994340825409306e-06,2.668980739107166e-06
0.1,1.4000000000000001,144.09333234093467,0.0,1.97246790508745e-10,4.055691789576096e-05,0.4349950850480731,2.136780955647477e-06,4.69988570567932e-06,2.6255941627325197e-06,5.884808879081212e-06,5.224147695525015e-06
0.1,1.5,151.94277891547227,0.0,-4.545418617811086e-11,0.4031018638536134,3.508960185098851e-05,1.3942316643662151e-06,2.6412748654697134e-06,4.862117510143143e-06,6.248695564206797e-06,4.695447712175313e-06
0.1,1.6,160.132444292744,0.0,4.901605870983611e-11,0.3691256795941473,3.532961431860371e-06,4.808842808098566e-07,2.711429162336825e-06,2.2129739996931013e-06,1.0808330653056701e-06,3.785002359501979e-06
0.1,1.7000000000000002,168.6410553695568,0.0,-1.240978529266049e-10,0.33240869426697506,1.4509799434536915e-06,4.4191561406987577e-07,2.668604534206485e-06,7.007976950738131e-06,4.4297251879334355e-06,3.544988504066445e-06
0.1,1.8,177.45018982728885,0.0,2.4040715025186087e-11,0.29188205030199993,7.587261273460498e-07,5.314404983013536e-07,3.53324191718566e-06,3.7109336392635476e-06,5.5940550096424145e-06,3.827186323014944e-06
0.1,1.9000000000000001,186.5437835148389,0.0,2.3719693644534423e-11,0.2456130431442446,0.0002393764282170443,1.7475587402564401e-06,3.528073821549537e-06,4.432729869665339e-06,3.4794210869105614e-06,2.70434759573483e-06
0.1,2.0,195.90756969589088,0.0,-1.4785592367674355e-10,0.0007822648114539528,0.18935197647244995,1.6336973033684212e-06,1.5298772393734762e-06,2.6298256765167e-06,5.837922963393474e-06,4.174259062217254e-06
0.1,2.1,205.54077094765623,0.0,-6.0120726289629825e-12,0.10869455193466579,0.001194609021306709,1.7455197737535344e-06,7.130016786487602e-06,3.768854478344383e-06,3.1069281541842294e-06,3.928275571735594e-06
0.1,2.2,215.39528301463702,0.0,-1.4098035637758466e-23,3.9589429668744733e-08,8.488371630260438e-08,2.0672019660285348e-08,4.258246058032006e-09,2.697532545464596e-09,5.0192174348322935e-09,3.610179722195977e-09
0.1,2.3000000000000003,225.28580530725537,0.0,-1.839870535471911e-18,3.9848123770480526e-07,6.058574839216556e-07,5.47587258456237e-07,1.3297119343581995e-06,5.401617675605958e-07,1.5827203352223121e-06,2.0196738752957124e-06
0.1,2.4000000000000004,235.17834208569266,0.0,4.435450030385409e-25,1.086515621202885e-08,4.34878187579524e-09,7.1611180322200265e-09,1.0315002081781958e-09,2.117593760964643e-09,2.293082653794306e-09,2.7152250480179024e-09
0.1,2.5,245.0727768791409,0.0,3.2695453641062822e-21,2.1897583652738142e-08,2.5428198914614088e-08,2.2989938795118936e-08,5.496577896063489e-08,7.332823426102244e-08,6.529943651108101e-08,4.815031015993971e-08
0.1,2.6,254.96899582571453,0.0,2.5054686192364983e-19,1.8766208829701941e-07,3.325276735294119e-07,1.8308702814671346e-07,7.794801080687624e-07,7.379452874142237e-07,7.791924388290334e-07,6.322054773694582e-07
0.1,2.7,264.8668992982697,0.0,-1.2843019890753448e-25,6.8609235125581955e-09,8.05215092561472e-09,5.9342946100264076e-09,1.2341037405021885e-10,1.6447874058400646e-09,1.4355817118870261e-09,5.4334103989456895e-09
0.1,2.8000000000000003,274.76640318959284,0.0,6.991801432529801e-26,3.755173271486056e-09,5.3058710237518055e-09,2.56870751672784e-09,1.5020906199868664e-09,2.642008175331782e-09,5.808203721784272e-09,4.759054120498432e-09
0.1,2.9000000000000004,284.6674153838806,0.0,-2.4306306041350194e-25,6.0871568262848614e-09,1.1791850798886242e-08,5.3128009037288975e-09,2.31542780379157e-09,2.323311006595841e-09,1.7654335010729857e-09,2.8632253038256086e-09
0.1,3.0,294.56987119524365,0.0,1.3599003370633753e-24,3.183146868945963e-09,6.415583553955248e-09,4.555078306633516e-09,5.992648988110223e-09,2.9043029255740854e-09,2.6446228828742197e-09,3.5597560240755993e-09
0.15000000000000002,0.0,88.57668525114495,8.0,-2.6846394477186437e-06,0.37939635756031387,0.3794016781093259,0.37940090765519174,0.07842945786254081,0.0784302739696519,0.0784322905434188,0.07842820606212277
0.15000000000000002,0.1,88.80454415978514,8.0,-0.038931413635666726,0.3788530535214336,0.3788495302558822,0.3789863524499741,0.07843544544352189,0.07843513337593319,0.0774825001218694,0.07748139099844095
0.15000000000000002,0.2,89.49271188506148,8.0,-0.08310121414391997,0.3769080376211036,0.37690961029135533,0.37824559462954777,0.07842574419540382,0.0784272544053734,0.07463481515066901,0.07463416146034532
0.15000000000000002,0.30000000000000004,90.65466792378236,8.0,-0.13740601540322112,0.3731000279908961,0.37306731118413733,0.37787366397473277,0.0782990325145966,0.07829897957866185,0.06995566678244454,0.06995595161314526
0.15000000000000002,0.4,92.30871171300859,6.0,-0.1952569773650538,0.36869050262689756,0.36872705027456226,0.3749498513100487,0.07763461169751565,0.07746735613754137,0.06415632083353247,0.0641543278593843
0.15000000000000002,0.5,94.46750849124702,6.0,-0.24269572567115996,0.3654432230540424,0.3659218902457131,0.36556069355524645,0.07575410225305979,0.07577061362928311,0.05810941505807231,0.05809301673136634
0.15000000000000002,0.6000000000000001,97.15126862650183,6.0,-0.27424213923044105,0.36729631640114624,0.3667557262273382,0.34261122208285866,0.0717744282128999,0.07176729147828179,0.05232246458885903,0.05199495590204593
0.15000000000000002,0.7000000000000001,100.35950672713491,6.0,-0.2958989916741811,0.376052282031382,0.34939332747265267,0.32592420498034974,0.06919756026575123,0.06917058644064561,0.04587154680686811,0.04580746306615647
0.15000000000000002,0.8,104.11549041786702,6.0,-0.30658345013983246,0.35107596201512975,0.36479185376822665,0.30518086365077446,0.06629460372521948,0.06631661093513966,0.04155669910495885,0.04146930508209747
0.15000000000000002,0.9,108.37973165988626,2.0,-0.2950544404167273,0.3554108034380928,0.34817541464527546,0.27575790344908363,0.0626931770900443,0.06275081945831677,0.039529217138730324,0.03955091830008036
0.15000000000000002,1.0,113.4583280853569,0.0,1.887154210390303e-10,2.1613165047680158e-05,0.5325452605792322,1.4681657199213307e-05,2.649406411449833e-06,2.1554712406237146e-06,4.1523514644139505e-06,1.9705684035610396e-06
0.15000000000000002,1.1,119.94856740026323,0.0,-1.2097771564116453e-10,1.12536403235433e-05,0.5037658782796368,4.614802388994766e-06,3.1573473809148635e-06,4.081996961111884e-06,2.3937164067095282e-06,3.247146979257817e-06
0.15000000000000002,1.2000000000000002,126.90378026469362,0.0,-1.1371227384409037e-10,0.47363880142092735,2.9939813011355015e-05,4.422936442415501e-06,5.10871003632706e-06,2.9739729688854167e-06,3.5552430143018354e-06,2.1640975303497512e-06
0.15000000000000002,1.3,134.28548563193527,0.0,8.299812873933507e-14,0.4420211702034588,6.941660380499955e-06,4.4415735283755116e-07,2.1588397223559926e-08,1.707412912793175e-08,1.7300885760606957e-08,2.1509399225401214e-08
0.15000000000000002,1.4000000000000001,142.0601613166472,0.0,-3.7672250259607206e-10,0.4086299569217363,1.1502317192797086e-05,9.953691650718185e-07,4.8928699387335875e-06,3.804385323909054e-06,4.655707100263869e-06,5.581580555004156e-06
0.15000000000000002,1.5,150.19953365642232,0.0,1.1021468972448222e-10,0.3729994884090602,6.390354109981778e-06,9.84027099028309e-07,2.634417536727327e-06,1.4897294612229477e-06,3.0414893550117667e-07,2.0371754107986438e-06
0.15000000000000002,1.6,158.67915535211847,0.0,1.8019076016710607e-12,0.33439155056101205,1.359866337798125e-06,3.8124757025983316e-07,2.0771073953124533e-06,3.4880354576948686e-06,3.6583309544225843e-06,3.0914306201312404e-06
0.15000000000000002,1.7000000000000002,167.4780997334989,0.0,-8.279831051984047e-11,0.00011866040672148125,0.2915818921361036,1.6835322343254748e-06,6.7668976232711055e-06,4.520680286130989e-06,5.267141427603927e-06,2.429337233577731e-06
0.15000000000000002,1.8,176.57826666389005,0.0,2.512541569553006e-10,0.24229165978933323,0.00023059808253611706,7.753214746344696e-07,2.8506685486003536e-06,3.711226152306443e-06,2.6070271363563607e-06,2.118672763873595e-06
0.15000000000000002,1.9000000000000001,185.9651390360783,0.0,-8.335664799896286e-12,0.1812197563008561,0.00018413096824712583,9.296676696095882e-07,3.5348573917768414e-06,2.3364276299733175e-06,3.4050922978864027e-06,1.9430840228688863e-06
0.15000000000000002,2.0,195.63513876539275,0.0,1.1913354945272196e-14,0.08639055492699481,0.0001160429614086486,9.766075718115727e-08,2.2484327855615876e-07,3.121811764902234e-07,2.971312530105519e-07,3.4955866264635457e-07
0.15000000000000002,2.1,205.50693201153237,0.0,4.820602698883745e-19,2.827620229714759e-07,2.561273475793804e-07,2.472629836071738e-07,5.72737396644697e-07,7.61300614160469e-07,5.205276174965388e-07,6.214569582696779e-07
0.15000000000000002,2.2,215.39528403727851,0.0,7.157830131567101e-23,2.4029197560823297e-08,7.102161085209084e-09,9.164862757596441e-09,1.0829465978726334e-08,1.4885974742071023e-08,1.8387260794089303e-08,8.938197553495847e-09
0.15000000000000002,2.3000000000000003,225.2858019095731,0.0,-1.1116481124921767e-24,8.91703480498286e-09,1.7257050707450235e-08,2.8244972423935278e-09,1.4832111461805116e-09,2.8063874297254966e-09,2.1280934366214232e-09,2.863789895122401e-09
0.15000000000000002,2.4000000000000004,235.1783452002623,0.0,4.5653437123113734e-18,1.682053038344934e-06,7.737721360349763e-07,6.279255497795822e-07,6.540965828293908e-07,7.296460673978738e-07,9.460187525819479e-07,4.7635580568837975e-06
0.15000000000000002,2.5,245.0727769892912,0.0,-5.070452290334686e-20,2.1845774042151628e-07,2.0828193951121316e-07,2.1648456726679234e-07,3.3651819248685374e-07,6.607881539775751e-07,3.255464752775454e-07,5.318016796519004e-07
0.15000000000000002,2.6,254.968996435134,0.0,-8.239343202075475e-26,3.4441079647879377e-09,6.5546850867376175e-09,4.538493867809437e-09,2.449508018541476e-09,6.5281361841616454e-09,5.91238650126267e-09,3.608081398865338e-09
0.15000000000000002,2.7,264.8668993472913,0.0,7.507653253875946e-20,1.5610405500180698e-07,5.080815135472024e-07,4.847957061111104e-07,9.546508189471226e-07,1.555953825860313e-06,4.0477552177781443e-07,9.94895248041334e-07
0.15000000000000002,2.8000000000000003,274.7663988613423,0.0,-3.7217183889625686e-21,7.732081950152323e-08,7.646787009264992e-08,7.525934813603725e-08,1.277408766659657e-07,1.3936856664321863e-07,1.3173226894732644e-07,1.27083597239589e-07
0.15000000000000002,2.9000000000000004,284.66741406045077,0.0,3.497208237846324e-19,7.659587518431321e-07,8.266919562927374e-07,6.279244853404993e-07,4.570099493951861e-07,1.2850900719618123e-06,1.4108015442493153e-06,4.454131894569722e-07
0.15000000000000002,3.0,294.56988228081167,0.0,9.49908302601525e-24,1.1934996000509046e-08,1.4148303982735815e-08,1.6617936338321823e-08,5.405761046291709e-09,5.967538769456906e-09,3.1939236526655486e-09,4.365048320698363e-09
0.2,0.0,83.55768393837103,8.0,-2.2222439894707115e-05,0.3791205733743435,0.37912392069459805,0.37912257479368955,0.08123636328289607,0.08123618492455113,0.08123756651734095,0.08123740252085618
0.2,0.1,83.79596320028298,8.0,-0.03909960218349143,0.37853823560473504,0.37853889082229025,0.37864001444290096,0.08127388120075262,0.0812736006983087,0.08017457888223645,0.08017457893686677
0.2,0.2,84.51661410382131,8.0,-0.08465994656151485,0.37637558709166535,0.3763925522523016,0.3778668338981652,0.08136411310747658,0.08136294204920286,0.076966668789279,0.07696750878021433
0.2,0.30000000000000004,85.73687498055682,8.0,-0.14286422068117577,0.3719921686323829,0.3719946107537434,0.37775763309112875,0.08138675230445187,0.08138918442880681,0.07169292285053222,0.07168992215744135
0.2,0.4,87.47894956094059,6.0,-0.2030034689298629,0.3674360826151325,0.36703451518534114,0.3742746052598214,0.08072017467816381,0.0806540672292594,0.06534750632757465,0.06534883262452121
0.2,0.5,89.75694978069662,6.0,-0.24988670802595142,0.3643648133281302,0.364129146259455,0.36295027364492105,0.07864125122308936,0.07865783717191939,0.058999798154171355,0.05892674649038294
