p,G,Nm,chi,m1,m2,m3,m4,m5,m6,m7
0.485,5.425577466902897,28.0,1.0950157986176247e-06,0.3231658861849754,0.323138832481337,0.3709934392623764,0.18411207256689022,0.1840398205229726,0.1840590741147991,0.1841601546503606
0.49,5.407248890598161,29.0,3.773649607608041e-08,0.30107365235445716,0.30111224561539224,0.36589857262066305,0.2040135796981706,0.20406998804793597,0.20405891847314436,0.20400953813502826
0.495,5.395554410268402,31.0,1.8170989842490604e-07,0.36081430106826495,0.27726038335470793,0.27723705190783476,0.22213908421232942,0.22220882073280968,0.22210332570828967,0.2221580799623648
0.5,5.391239677823828,35.0,2.58269403634109e-07,0.2431526119180415,0.40133158463264657,0.16779217715792666,0.24290212684995752,0.24282473102395646,0.24288837857084175,0.24274206751678415
0.505,5.394517382991788,38.0,-3.456568314478582e-07,0.14636497346734428,0.2081779476126475,0.3899037392534675,0.25744139292684276,0.2573249865258993,0.2574218049371399,0.25753294750826
0.51,5.404635136886498,43.0,1.949677947061558e-08,0.1529223531160644,0.15321441713759099,0.34967152633381715,0.2777391497337797,0.277753633873141,0.27772891873171307,0.27769874663221833
0.515,5.4247881945586744,46.0,4.821875234468573e-07,0.003886436840627016,0.0052979425236740095,0.30383350615182103,0.30930020623709287,0.3092553839623678,0.3092629607251281,0.309336490152489
0.52,5.458142799070767,56.0,2.622035970767031e-08,0.00013476024221002143,0.0002751004855930507,0.22148516278229952,0.3267757522165471,0.32679278020895614,0.3267897582405076,0.3267539158608496
0.525,5.5003240131481554,60.0,-1.7683466640078032e-08,0.05724729015841606,6.815999240117213e-05,0.00010421035545106132,0.34502879986788826,0.3450159849155609,0.3450373210437958,0.3449955835880032
0.53,5.547829316590477,51.0,-3.253092312833963e-08,5.425724485273409e-05,0.0007910260210362321,3.969178633743371e-05,0.34631104219422293,0.34636149762215984,0.34630847891493677,0.3462863272721227
0.535,5.595452261708645,51.0,-1.3604394694490592e-08,3.73716066329742e-05,3.253702949043236e-05,5.656790617236459e-05,0.3462803966432284,0.34634137549733424,0.34631294762578463,0.34634060118723337
0.54,5.643158327272989,51.0,4.635234010421513e-09,3.344631187467615e-05,4.3353899887745114e-05,6.165617940712809e-05,0.3462673491767299,0.3463297895595737,0.3463202481726491,0.3463687380364736
0.545,5.690960493782471,51.0,1.1376555067099605e-08,7.904224632419564e-05,1.621302008373037e-05,4.7998306760247694e-05,0.3463398624770117,0.3463052287832229,0.34629914219153834,0.3463562761006956
0.55,5.738854539355314,51.0,-5.896703375535766e-08,8.402175785623889e-05,4.886930886708067e-05,4.243347247963399e-05,0.34638981821627274,0.34628347055524183,0.34633616340355383,0.34630064434854707
0.5549999999999999,5.786834890362543,51.0,-6.409197667377962e-08,8.02132707552903e-05,5.047218997435242e-05,3.972174837482176e-05,0.34639674219992506,0.34628337392543856,0.34633931930233985,0.34630070502172683
0.56,5.834901261438279,51.0,-6.63322177719172e-08,7.700788153269542e-05,5.3244624575535924e-05,3.8625708646922884e-05,0.3464039790286144,0.3462827670247206,0.34634273457845494,0.3463003133931289
0.565,5.883051146660965,51.0,-7.126240739140224e-08,7.402480452395868e-05,5.415080463829894e-05,3.792779985803967e-05,0.34641148946524203,0.3462824137343479,0.34634472704198316,0.346300732178505
0.5700000000000001,5.9312866640751905,51.0,-6.317144425142378e-08,7.129071315106806e-05,5.516334672307148e-05,3.785742796213505e-05,0.3464156388737806,0.34628481091919155,0.34634341889023695,0.3463044271953802
0.575,5.979596371636035,51.0,-4.774649408022236e-08,7.0076383581879e-05,5.53475833745929e-05,3.666818316593563e-05,0.3464260517753475,0.3462813251893416,0.34634836392137824,0.3463027455839864
0.58,6.027990187126699,51.0,-4.2656616032763015e-08,6.764473341355133e-05,5.546824344521815e-05,3.672304784472649e-05,0.3464334596096597,0.34628012501941435,0.34634862154081947,0.3463052758004464
0.585,6.076458441376566,51.0,-4.5911372500223797e-08,6.608623044203514e-05,5.552247561100206e-05,3.757987308938229e-05,0.34644044632595067,0.3462795555915399,0.346349462566866,0.3463072231726886
0.59,6.125000263186578,51.0,-6.135335705798793e-08,6.66268647206703e-05,5.643648746710188e-05,3.690427858078524e-05,0.3464470670527128,0.346278187443808,0.3463537417842955,0.3463070185336474
0.595,6.173609051965608,51.0,-6.593377055102794e-08,6.651249016246975e-05,5.7787136355925467e-05,3.593791968112378e-05,0.3464561844731393,0.3462791871126923,0.34635415781050416,0.34630692973309807
0.6,6.222303914619222,51.0,-6.593102142909361e-08,6.345138275222306e-05,5.7941780574963335e-05,3.636109711158442e-05,0.346464492344379,0.34627610370508305,0.34635552187336954,0.3463089089129991
0.605,6.271071747251649,51.0,-6.835066884815298e-08,6.183594494143142e-05,5.7562124176691664e-05,3.5506872422437246e-05,0.34647083091069164,0.3462763981533378,0.3463548615361317,0.34631116421659297
0.61,6.319909821167062,51.0,-7.36815433055539e-08,5.995233830744624e-05,5.738264479872708e-05,3.4902287535158876e-05,0.3464760745463144,0.3462763890338125,0.34635370718383757,0.34631505921052674
0.615,6.36879975258592,51.0,-7.360728115165285e-08,5.939835466828619e-05,5.412605395948253e-05,3.922795426351666e-05,0.3464300087633839,0.3463311008001845,0.34629734677106333,0.3463669666060561
0.62,6.4177658034898215,51.0,-1.1690997409668846e-07,5.982153273066252e-05,5.255872462931037e-05,3.7428182816790957e-05,0.34642916096699816,0.34634024323121876,0.3462926014623989,0.34637198250465345
0.625,6.46680200099083,51.0,-1.2443974657804662e-07,5.9907674233821254e-05,5.033550427447478e-05,3.590893000901829e-05,0.3464338611573033,0.346344534047816,0.3462925154535701,0.3463713130527307
0.63,6.515898696926501,51.0,-1.2551363397597139e-07,5.938938083896076e-05,4.956301054894312e-05,3.501586847648269e-05,0.34643897159334197,0.34634833051976527,0.34629188756291945,0.34637124078317166
0.635,6.565054013092932,51.0,-1.3326423324259978e-07,5.8238769142822193e-05,5.0113230883460983e-05,3.3645080599245804e-05,0.34643865268110036,0.34635438898811505,0.34628603191426366,0.3463798492119205
0.64,6.614273480391469,51.0,-1.484309884360605e-07,5.7485591823969764e-05,4.9812636036436305e-05,3.324895709669354e-05,0.3464480136023053,0.34635345654026306,0.34628291276690343,0.3463821783135434
0.645,6.6635566964862445,51.0,-1.5513955316596702e-07,5.660460775514641e-05,4.886531165840984e-05,3.223922007461124e-05,0.3464532989736285,0.3463569212778398,0.34628172039734884,0.34638230631516825
0.65,6.712901221765675,51.0,-1.5717448595785327e-07,5.5925250116964186e-05,4.7592747327567744e-05,3.142933154508311e-05,0.34645826566627935,0.34635979324867255,0.3462800115332562,0.34638373567785696
0.655,6.762304431337566,51.0,-1.5896883738813084e-07,5.551746370300478e-05,4.6374226604203175e-05,3.040642530355395e-05,0.3464670565758503,0.34636244246502096,0.34627859992300547,0.3463811700520548
0.6599999999999999,6.81176091202642,51.0,-1.5923393128389966e-07,5.5347712983175806e-05,4.523453154113201e-05,2.9631663800996807e-05,0.346471675519904,0.34636555060089935,0.3462786635330718,0.3463809605410941
0.665,6.861265488034547,51.0,-1.6011350691588067e-07,5.436551419755963e-05,4.516546458523954e-05,2.9164179344147566e-05,0.34647354692509164,0.34637590139318714,0.34627568588544816,0.3463787834891154
0.6699999999999999,6.910837418074148,51.0,-1.577270087350856e-07,5.349339808948405e-05,4.42591251798715e-05,2.83364241003759e-05,0.34647763027338807,0.3463794786223695,0.34627377943830523,0.346380033523835
0.675,6.960460438280819,51.0,-1.577627668581039e-07,5.2671854224931314e-05,4.357793049991439e-05,2.7617370576864256e-05,0.3464842286718618,0.3463818501444821,0.34627134742240084,0.34638039573565044
0.6799999999999999,7.010137382519458,51.0,-1.5956014809759343e-07,5.204143956672737e-05,4.268749269563417e-05,2.6994384579086454e-05,0.346490507066812,0.3463834627666999,0.3462686145640989,0.34638193498594405
0.685,7.059864449219429,51.0,-1.611897008028235e-07,5.1870915006723476e-05,4.2012205817534535e-05,2.6769362793639078e-05,0.3464954755167536,0.346385285345903,0.34626422441461624,0.3463861750467378
0.69,7.1096295665182465,51.0,-1.6736574911731283e-07,5.0933839148132805e-05,4.0398166199450044e-05,2.5824974634536243e-05,0.34650148312411555,0.3463870033097064,0.3462613249388673,0.34638855088920495
0.695,7.159441432725919,51.0,-1.796429971275809e-07,5.004490758970635e-05,3.962053570430774e-05,2.471432126651611e-05,0.34650411135918696,0.34639369493382827,0.34625881497450994,0.3463887431458076
0.7,7.209306598480559,51.0,-1.9754524813212447e-07,4.914501077097647e-05,3.8992303626646234e-05,2.4013999412997654e-05,0.34650607971247127,0.34640150549304044,0.3462565166500549,0.34638801562961763
